season,season_type,week,player_id,player_name,position,position_group,recent_team,mfl_id,sportradar_id,fantasypros_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,player_display_name,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,game_type,team,opponent,pfr_player_name,pfr_player_id,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_rat
2023,REG,12,00-0037078,C.Turner,TE,TE,WAS,15803,fc78ba73-7ef3-4dda-9a06-b5101f7ff7b1,23727.0,,8214.0,,4361438.0,34105.0,,2961855.0,TurnCo00,cole-turner-2,15923.0,,,34105.0,0.0,,1122692.0,Cole Turner,cole turner,1,1,29.0,0,0.0,0.0,13.0,16.0,1.0,3.1208024,0,2.2307692,0.022727273,0.036931816,0.05994318,,,,,,,,,,,,,,,,,REG,WAS,DAL,Cole Turner,TurnCo00,0.0,0.0,0.0,118.7
2023,REG,12,00-0038394,W.Mallory,TE,TE,IND,16220,5d4a5e4f-7c74-4b4c-b8e5-33bb831e3057,23821.0,,10220.0,,4362523.0,40180.0,,2962073.0,MallWi00,will-mallory-1,17014.0,,1435.0,,0.0,,1121873.0,Will Mallory,will mallory,2,3,29.0,0,0.0,0.0,21.0,17.0,2.0,2.3128843,0,1.3809524,0.075,0.08974359,0.1753205,,,,,,,,,,,,,,,,,REG,IND,TB,Will Mallory,MallWi00,0.0,0.0,0.0,97.9
2023,REG,12,00-0039066,M.Mayer,TE,TE,LV,16212,31f4645a-7ccb-4633-8580-2fca361beb4f,23056.0,,9482.0,,4429086.0,40065.0,,3171673.0,MayeMi00,michael-mayer-1,16666.0,,1427.0,40065.0,0.0,,1232592.0,Michael Mayer,michael mayer,2,4,27.0,0,0.0,0.0,11.0,20.0,2.0,1.1764021,0,2.4545455,0.125,0.06666667,0.23416667,,,,,,,,,,,,,,,,,REG,LV,KC,Michael Mayer,MayeMi00,0.0,0.0,0.0,71.9
2023,REG,12,00-0039041,E.Higgins,TE,TE,ARI,16333,a01b7698-d67f-4b60-b2fb-4c667336b718,23119.0,,10231.0,,4426844.0,40226.0,,3122914.0,HiggEl00,elijah-higgins-1,16959.0,,1469.0,40226.0,0.0,,1161853.0,Elijah Higgins,elijah higgins,1,2,26.0,0,0.0,0.0,24.0,11.0,1.0,1.4527595,0,1.0833334,0.045454547,0.061381076,0.11114857,,,,,,,,,,,,,,,,,REG,ARI,LA,Elijah Higgins,HiggEl00,0.0,0.0,0.0,95.8
2023,REG,12,00-0035644,N.Fant,TE,TE,SEA,14137,cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f,17527.0,42388.0,5857.0,,4036131.0,31852.0,,2251095.0,FantNo00,noah-fant-1,13426.0,14050.0,243.0,31852.0,923911.0,20753.0,923911.0,Noah Fant,noah fant,2,2,25.0,0,0.0,0.0,22.0,3.0,2.0,2.7853816,0,1.1363636,0.074074075,0.07586207,0.16421457,,,,,,,,,,,,,,,,,REG,SEA,SF,Noah Fant,FantNo00,0.0,0.0,0.0,118.7
2023,REG,12,00-0036970,K.Pitts,TE,TE,ATL,15329,1f3deb24-9ff8-4769-8f42-825eff7742f6,20164.0,83964.0,7553.0,,4360248.0,33392.0,,2964514.0,PittKy00,kyle-pitts-1,15265.0,,1051.0,33392.0,0.0,,1123026.0,Kyle Pitts,kyle pitts,2,2,22.0,0,0.0,0.0,23.0,-1.0,2.0,3.4233184,0,0.95652175,0.1,0.14649682,0.25254777,,,,,,,,,,,,,,,,,REG,ATL,NO,Kyle Pitts,PittKy00,0.0,0.0,0.0,112.5
2023,REG,12,00-0034159,W.Dissly,TE,TE,SEA,13763,383f4814-6836-4766-a297-fc063e8509cc,18049.0,30762.0,5010.0,,3127292.0,31090.0,,2139628.0,DissWi00,will-dissly-1,12986.0,13246.0,86.0,31090.0,837806.0,19950.0,837806.0,Will Dissly,will dissly,1,1,21.0,0,0.0,0.0,7.0,14.0,1.0,1.9544303,0,3.0,0.037037037,0.024137931,0.072452106,,,,,,,,,,,,,,,,,REG,SEA,SF,Will Dissly,DissWi00,0.0,0.0,0.0,118.7
2023,REG,12,00-0033288,G.Kittle,TE,TE,SF,13299,2ada91b0-036e-454f-83c3-6d939ff584a9,16499.0,11901.0,4217.0,,3040151.0,30259.0,,2818265.0,KittGe00,george-kittle-1,11892.0,12276.0,298.0,30259.0,733672.0,19063.0,733672.0,George Kittle,george kittle,3,5,19.0,0,0.0,0.0,55.0,11.0,1.0,0.036433827,0,0.34545454,0.16666667,0.20522387,0.39365673,George Kittle,SF,3.0250000000000004,2.8035827999669687,10.88,21.004671995057723,60.0,19.0,0.0,3.733333333333332,3.5383432112267506,0.1949901221065815,00-0033288,George,Kittle,G.Kittle,REG,SF,SEA,George Kittle,KittGe00,0.0,0.0,0.0,67.9
2023,REG,12,00-0034613,T.Hudson,TE,TE,CIN,14370,2fa75e05-cac4-4b40-8924-dbc9ae0c959c,17826.0,66924.0,5409.0,,3050481.0,31257.0,,2926606.0,,,13286.0,,,31257.0,1115394.0,20506.0,1115394.0,Tanner Hudson,tanner hudson,4,5,18.0,0,0.0,0.0,10.0,4.0,1.0,0.09439063,0,1.8,0.2,0.07575758,0.3530303,Tanner Hudson,CIN,4.4925,2.9256571910103433,3.3679999999999994,12.596304884434137,80.0,18.0,0.0,1.2249999999999996,0.8862151486009795,0.33878485139902015,00-0034613,Tanner,Hudson,T.Hudson,,,,,,,,,
2023,REG,12,00-0037805,J.Ruckert,TE,TE,NYJ,15796,28f3732b-0910-4d09-9fd4-e43b821dc5bb,23742.0,,8145.0,,4361372.0,34057.0,,2965446.0,RuckJe00,jeremy-ruckert-1,15996.0,,1255.0,34057.0,0.0,,1122596.0,Jeremy Ruckert,jeremy ruckert,2,4,18.0,0,0.0,0.0,14.0,13.0,0.0,-0.12765291,0,1.2857143,0.11111111,0.11764706,0.24901961,,,,,,,,,,,,,,,,,REG,NYJ,MIA,Jeremy Ruckert,RuckJe00,0.0,0.0,0.0,62.5
2023,REG,12,00-0031260,L.Thomas,TE,TE,WAS,11647,b24625a0-d402-4d59-a778-aa4b073bfe5e,12095.0,8755.0,2251.0,loganthomas/2543767,16813.0,27648.0,,1691193.0,ThomLo00,logan-thomas-1,9323.0,9354.0,,27648.0,507528.0,16656.0,507528.0,Logan Thomas,logan thomas,2,4,15.0,0,0.0,0.0,23.0,10.0,1.0,-0.46262324,0,0.65217394,0.09090909,0.06534091,0.18210228,,,,,,,,,,,,,,,,,REG,WAS,DAL,Logan Thomas,ThomLo00,0.0,0.0,0.0,59.4
2023,REG,12,00-0038996,T.Kraft,TE,TE,GB,16222,3a084c5f-6b9f-4703-a0c7-1566bc4b1129,25298.0,,9484.0,,4572680.0,40102.0,,3133332.0,KrafTu00,,16649.0,,1418.0,40102.0,0.0,,1181874.0,Tucker Kraft,tucker kraft,2,2,15.0,1,0.0,0.0,6.0,9.0,1.0,2.082355,0,2.5,0.06666667,0.02027027,0.11418919,,,,,,,,,,,,,,,,,REG,GB,DET,Tucker Kraft,KrafTu00,0.0,0.0,0.0,137.5
2023,REG,12,00-0032392,A.Hooper,TE,TE,LV,12677,90c2a93f-d837-4e1b-b57c-56648903a8db,15581.0,10715.0,3202.0,,3043275.0,29315.0,,2067004.0,HoopAu00,austin-hooper-1,10748.0,11301.0,384.0,29315.0,739424.0,17963.0,739424.0,Austin Hooper,austin hooper,1,2,14.0,0,0.0,0.0,5.0,11.0,1.0,0.5415019,0,2.8,0.0625,0.030303031,0.11496212,,,,,,,,,,,,,,,,,REG,LV,KC,Austin Hooper,HoopAu00,0.0,0.0,0.0,72.9
2023,REG,12,00-0036741,J.Stoll,TE,TE,PHI,15541,0560d134-d316-4cda-9d48-34d32267af68,23193.0,42058.0,7946.0,,4034862.0,33891.0,,2239684.0,StolJa00,,15510.0,,,33891.0,0.0,,911985.0,Jack Stoll,jack stoll,1,2,14.0,0,0.0,0.0,6.0,14.0,1.0,-2.9840581,0,2.3333333,0.071428575,0.030612245,0.12857144,,,,,,,,,,,,,,,,,REG,PHI,BUF,Jack Stoll,StolJa00,1.0,0.0,0.0,33.3
2023,REG,12,00-0036438,S.Sullivan,TE,TE,CAR,15026,a41b8454-0326-4c56-87a2-f2aac3814961,19641.0,40411.0,6970.0,,4035426.0,32921.0,,2223251.0,SullSt00,stephen-sullivan-1,14570.0,,,32921.0,0.0,21865.0,910808.0,Stephen Sullivan,stephen sullivan,1,1,13.0,0,0.0,0.0,13.0,0.0,1.0,3.237085,0,1.0,0.041666668,0.08227848,0.12009494,,,,,,,,,,,,,,,,,REG,CAR,TEN,Stephen Sullivan,SullSt00,0.0,0.0,0.0,118.7
2023,REG,12,00-0038547,L.Schoonmaker,TE,TE,DAL,16221,143957a7-4649-4a19-b351-e606edc75ebd,25267.0,,10871.0,,4372096.0,40061.0,,2968473.0,SchoLu00,luke-schoonmaker-1,16855.0,,1382.0,40061.0,0.0,,1130242.0,Luke Schoonmaker,luke schoonmaker,1,2,12.0,0,0.0,0.0,9.0,6.0,1.0,-0.98799574,0,1.3333334,0.0625,0.019148936,0.10715426,,,,,,,,,,,,,,,,,REG,DAL,WAS,Luke Schoonmaker,SchoLu00,0.0,0.0,0.0,68.7
2023,REG,12,00-0039050,P.Durham,TE,TE,TB,16218,c4a8b4c9-5db8-4187-852b-9557bef8724e,25346.0,,10227.0,,4372505.0,40193.0,,2968469.0,DurhPa00,payne-durham-1,16720.0,,,40193.0,0.0,,1130260.0,Payne Durham,payne durham,1,1,12.0,0,0.0,0.0,9.0,3.0,1.0,1.7352113,0,1.3333334,0.033333335,0.04245283,0.07971698,,,,,,,,,,,,,,,,,REG,TB,IND,Payne Durham,DurhPa00,0.0,0.0,0.0,116.7
2023,REG,12,00-0035631,D.Sample,TE,TE,CIN,14146,15a4f552-ecaf-45bd-9006-aa5dda93bee6,18561.0,47259.0,6001.0,,3127310.0,31884.0,,2139646.0,SampDr00,drew-sample-1,13809.0,14111.0,435.0,31884.0,837824.0,20931.0,837824.0,Drew Sample,drew sample,1,1,11.0,1,0.0,0.0,-1.0,12.0,1.0,2.0806909,0,0.0,0.04,-0.007575758,0.05469697,,,,,,,,,,,,,,,,,REG,CIN,PIT,Drew Sample,SampDr00,1.0,0.0,0.0,152.1
2023,REG,12,00-0037304,C.Heyward,TE,TE,PIT,15800,62e96d7c-e4dd-4a90-8c3a-8017eb69120d,24562.0,,8181.0,,4241961.0,34163.0,,2867599.0,HeywCo00,connor-heyward-1,15916.0,,,34163.0,0.0,,1057457.0,Connor Heyward,connor heyward,2,2,11.0,0,0.0,0.0,0.0,11.0,0.0,-0.8043428,0,0.0,0.0625,0.0,0.09375,,,,,,,,,,,,,,,,,REG,PIT,CIN,Connor Heyward,HeywCo00,0.0,0.0,0.0,89.6
2023,REG,12,00-0038589,J.Whyle,TE,TE,TEN,16312,601467c7-b593-472d-a147-b8e7bfdbe990,22923.0,,10212.0,,4360086.0,40182.0,,2962513.0,WhylJo01,josh-whyle-1,16866.0,,1471.0,40182.0,0.0,,1107037.0,Josh Whyle,josh whyle,1,1,11.0,0,0.0,0.0,11.0,0.0,1.0,0.70380217,0,1.0,0.037037037,0.047413792,0.088745214,,,,,,,,,,,,,,,,,REG,TEN,CAR,Josh Whyle,WhylJo01,0.0,0.0,0.0,112.5
2023,REG,12,00-0034798,D.Smythe,TE,TE,MIA,13676,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8,17508.0,47257.0,5008.0,,3052897.0,31093.0,,2082845.0,SmytDu00,durham-smythe-1,12807.0,13249.0,,31093.0,749968.0,19943.0,749968.0,Durham Smythe,durham smythe,1,3,10.0,0,0.0,0.0,14.0,1.0,1.0,-1.235179,0,0.71428573,0.10714286,0.09589041,0.22783758,,,,,,,,,,,,,,,,,REG,MIA,NYJ,Durham Smythe,SmytDu00,0.0,0.0,0.0,43.7
2023,REG,12,00-0038558,D.Washington,TE,TE,PIT,16216,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,22967.0,,9479.0,,4430802.0,40094.0,,3163963.0,WashDa03,darnell-washington-1,16889.0,,1431.0,40094.0,0.0,,1218658.0,Darnell Washington,darnell washington,1,1,10.0,0,0.0,0.0,4.0,6.0,1.0,0.44029698,0,2.5,0.03125,0.014981274,0.05736189,,,,,,,,,,,,,,,,,REG,PIT,CIN,Darnell Washington,WashDa03,1.0,0.0,0.0,108.3
2023,REG,12,00-0034365,I.Thomas,TE,TE,CAR,13678,ed8a8fd2-df67-45e7-a34f-984afb82f6ea,17387.0,42130.0,4995.0,,4045305.0,31071.0,,2253359.0,ThomIa00,ian-thomas-3,12858.0,13163.0,323.0,31071.0,943093.0,19910.0,943093.0,Ian Thomas,ian thomas,1,1,9.0,0,0.0,0.0,4.0,5.0,0.0,0.91096485,0,2.25,0.041666668,0.025316456,0.08022152,,,,,,,,,,,,,,,,,REG,CAR,TEN,Ian Thomas,ThomIa00,0.0,0.0,0.0,104.2
2023,REG,12,00-0036244,C.Parkinson,TE,TE,SEA,14871,1ea7affb-e5e7-491a-aaa3-55e200b2eb48,19372.0,52266.0,6865.0,,4242557.0,32803.0,,2867522.0,ParkCo02,colby-parkinson-1,14463.0,,565.0,32803.0,0.0,21807.0,1060312.0,Colby Parkinson,colby parkinson,1,1,9.0,0,0.0,0.0,9.0,0.0,0.0,0.83545166,0,1.0,0.037037037,0.031034483,0.077279694,,,,,,,,,,,,,,,,,REG,SEA,SF,Colby Parkinson,ParkCo02,0.0,0.0,0.0,104.2
2023,REG,12,00-0036429,C.Woerner,TE,TE,SF,14984,527dfee0-a242-4dc7-830a-ab7028308259,19665.0,42257.0,7075.0,,4035020.0,32860.0,,2248629.0,WoerCh00,charlie-woerner-1,14608.0,,,32860.0,0.0,22119.0,922040.0,Charlie Woerner,charlie woerner,1,1,9.0,0,0.0,0.0,2.0,7.0,0.0,0.715746,0,4.5,0.033333335,0.0074626864,0.055223882,,,,,,,,,,,,,,,,,REG,SF,SEA,Charlie Woerner,WoerCh00,0.0,0.0,0.0,104.2
2023,REG,12,00-0036556,B.Jordan,TE,TE,HOU,15330,8ffb5c07-4aa1-4796-b1ab-30c1ab0ccc4c,20162.0,77887.0,7568.0,,4362504.0,33535.0,,2964787.0,JordBr00,brevin-jordan-1,15369.0,,1052.0,33535.0,0.0,,1121871.0,Brevin Jordan,brevin jordan,1,2,9.0,0,0.0,0.0,9.0,3.0,1.0,0.79664904,0,1.0,0.055555556,0.026086956,0.1015942,,,,,,,,,,,,,,,,,REG,HOU,JAX,Brevin Jordan,JordBr00,0.0,0.0,0.0,62.5
2023,REG,12,00-0036754,B.Wright,TE,TE,DET,15626,8f182089-7730-499e-8f2e-87bda32debfb,23341.0,60994.0,7891.0,,4242392.0,33774.0,,2807423.0,WrigBr01,,15681.0,,1162.0,33774.0,0.0,,978120.0,Brock Wright,brock wright,1,1,9.0,0,0.0,0.0,5.0,4.0,0.0,-0.09565017,0,1.8,0.023809524,0.01655629,0.04730369,,,,,,,,,,,,,,,,,REG,DET,GB,Brock Wright,WrigBr01,0.0,0.0,0.0,104.2
2023,REG,12,00-0034970,I.Smith,TE,TE,CIN,14141,ed0e6a30-83d5-4f4b-bf49-f7ff80e21304,18610.0,42060.0,6126.0,,4040980.0,31882.0,,2257888.0,SmitIr01,irv-smith-jr-1,13583.0,14052.0,,31882.0,944428.0,20949.0,944428.0,Irv Smith,irv smith,2,2,8.0,0,0.0,0.0,3.0,5.0,0.0,-1.438769,0,2.6666667,0.08,0.022727273,0.1359091,,,,,,,,,,,,,,,,,REG,CIN,PIT,Irv Smith Jr.,SmitIr01,0.0,0.0,0.0,83.3
2023,REG,12,00-0036422,A.Trautman,TE,TE,DEN,14870,4e14183b-f974-4745-9d7f-8f5eb2a92a7d,19423.0,109795.0,6869.0,,3911853.0,32775.0,,2182228.0,TrauAd00,,14541.0,,566.0,32775.0,0.0,21786.0,875444.0,Adam Trautman,adam trautman,1,1,8.0,1,0.0,0.0,8.0,0.0,1.0,2.9648364,0,1.0,0.04761905,0.06837607,0.11929182,,,,,,,,,,,,,,,,,REG,DEN,CLE,Adam Trautman,TrauAd00,0.0,0.0,0.0,139.6
2023,REG,12,00-0038115,D.Bellinger,TE,TE,NYG,15873,42a1c03e-790e-46ba-b0d5-d304e44c02c7,24238.0,,8225.0,,4361516.0,34068.0,,2963615.0,BellDa00,daniel-bellinger-1,16036.0,,1322.0,34068.0,0.0,,1122035.0,Daniel Bellinger,daniel bellinger,1,1,8.0,0,0.0,0.0,2.0,6.0,0.0,-1.067307,0,4.0,0.041666668,0.010989011,0.07019231,,,,,,,,,,,,,,,,,REG,NYG,NE,Daniel Bellinger,BellDa00,0.0,0.0,0.0,100.0
2023,REG,12,00-0037005,T.Tremble,TE,TE,CAR,15332,cbee2fd3-e5f2-4316-bffd-531f1873f032,22795.0,84025.0,7694.0,,4372780.0,33471.0,,2969027.0,TremTo00,tommy-tremble-1,15371.0,,1054.0,33471.0,0.0,,1130555.0,Tommy Tremble,tommy tremble,1,1,7.0,0,0.0,0.0,6.0,1.0,0.0,0.15782332,0,1.1666666,0.041666668,0.03797468,0.08908228,,,,,,,,,,,,,,,,,REG,CAR,TEN,Tommy Tremble,TremTo00,0.0,0.0,0.0,95.8
2023,REG,12,00-0039074,D.Allen,TE,TE,LA,16219,02a77d8c-3b89-4a61-86a2-0c005c1e589a,23761.0,,10214.0,,4426553.0,40164.0,,3123267.0,AlleDa02,davis-allen-1,17030.0,,1434.0,40164.0,0.0,,1161664.0,Davis Allen,davis allen,1,1,6.0,0,0.0,0.0,0.0,6.0,1.0,0.89216655,0,0.0,0.032258064,0.0,0.048387095,,,,,,,,,,,,,,,,,REG,LA,ARI,Davis Allen,AlleDa02,0.0,0.0,0.0,91.7
2023,REG,12,00-0034383,D.Schultz,TE,TE,HOU,13772,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,17349.0,47304.0,5001.0,,3117256.0,31107.0,,2136748.0,SchuDa00,dalton-schultz-1,12514.0,13198.0,487.0,31107.0,830523.0,19920.0,830523.0,Dalton Schultz,dalton schultz,1,2,2.0,0,0.0,0.0,37.0,-1.0,0.0,-3.9482634,0,0.054054055,0.055555556,0.10724638,0.1584058,,,,,,,,,,,,,,,,,REG,HOU,JAX,Dalton Schultz,SchuDa00,0.0,0.0,0.0,56.2
2023,REG,12,00-0036232,H.Bryant,TE,TE,CLE,14875,f58a5899-8b78-46e8-a29a-ba6273b7d872,19389.0,26394.0,6850.0,,4040774.0,32785.0,,2241240.0,BryaHa00,harrison-bryant-1,14576.0,,752.0,32785.0,0.0,21783.0,916467.0,Harrison Bryant,harrison bryant,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,3.8571181,0,1.0,0.025641026,0.0069204154,0.04330583,,,,,,,,,,,,,,,,,REG,CLE,DEN,Harrison Bryant,BryaHa00,0.0,0.0,0.0,118.7
2023,REG,12,00-0035771,M.Wilcox,TE,TE,CIN,15563,b2d98b60-b4b3-4610-81d2-2154c723fdbb,19510.0,47234.0,6894.0,,3923392.0,33171.0,,2188431.0,,,14634.0,,,33171.0,0.0,21800.0,885394.0,Mitchell Wilcox,mitchell wilcox,1,1,1.0,0,0.0,0.0,1.0,0.0,0.0,-0.5218302,0,1.0,0.04,0.007575758,0.06530303,,,,,,,,,,,,,,,,,,,,,,,,,
2023,REG,12,00-0033757,R.Tonyan,TE,TE,CHI,13427,7c9c7800-69d0-459b-812b-a07ac48e9f2a,16502.0,12193.0,4602.0,,2975674.0,30777.0,,2820026.0,TonyRo00,,12389.0,12868.0,,30777.0,660151.0,19491.0,660151.0,Robert Tonyan,robert tonyan,0,1,0.0,0,0.0,0.0,-10.0,0.0,0.0,-0.55453324,0,0.0,0.03125,-0.12345679,-0.039544754,,,,,,,,,,,,,,,,,REG,CHI,MIN,Robert Tonyan,TonyRo00,0.0,0.0,0.0,39.6
2023,REG,12,00-0034829,M.Gesicki,TE,TE,NE,13672,1012cbe0-7eba-4169-bfca-183a0204e1a7,17272.0,47153.0,4993.0,,3116164.0,31012.0,,2139298.0,GesiMi00,mike-gesicki-1,12764.0,13104.0,330.0,31012.0,836152.0,19853.0,836152.0,Mike Gesicki,mike gesicki,0,2,0.0,0,0.0,0.0,12.0,0.0,0.0,-1.48376,0,0.0,0.057142857,0.096,0.15291429,,,,,,,,,,,,,,,,,REG,NE,NYG,Mike Gesicki,GesiMi00,0.0,0.0,0.0,39.6
2023,REG,12,00-0036876,K.Granson,TE,TE,IND,15419,bcc0167c-05fd-4b23-981e-60b8784ceb33,22841.0,40630.0,7602.0,,4039160.0,33515.0,,2247146.0,GranKy00,kylen-granson-1,15245.0,,1119.0,33515.0,0.0,,921050.0,Kylen Granson,kylen granson,0,1,0.0,0,0.0,0.0,-7.0,0.0,0.0,-0.5024115,0,0.0,0.025,-0.02991453,0.01655983,,,,,,,,,,,,,,,,,REG,IND,TB,Kylen Granson,GranKy00,0.0,0.0,0.0,39.6
2023,REG,12,00-0037475,S.Smartt,TE,TE,LAC,16113,6ee105f0-ca2e-11ec-be96-e90abdfa0fef,24621.0,,8583.0,,4250764.0,34637.0,,2864800.0,SmarSt00,,16321.0,,,34637.0,0.0,,1056865.0,Stone Smartt,stone smartt,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.7359614,0,,0.024390243,0.0,0.036585364,,,,,,,,,,,,,,,,,REG,LAC,BAL,Stone Smartt,SmarSt00,0.0,0.0,0.0,39.6
2023,REG,12,00-0038809,B.Sims,TE,TE,GB,16483,cef32a80-e761-11ed-ac46-e3b4ebd723e5,25349.0,,11082.0,,4373030.0,40335.0,,2964709.0,SimsBe00,,17012.0,,,40335.0,0.0,,1129452.0,Ben Sims,ben sims,0,1,0.0,0,0.0,0.0,-1.0,0.0,0.0,-0.5502517,0,0.0,0.033333335,-0.0033783785,0.047635134,,,,,,,,,,,,,,,,,REG,GB,DET,Ben Sims,SimsBe00,0.0,0.0,0.0,39.6
2023,REG,13,00-0039065,S.LaPorta,TE,TE,DET,16214,3059f1e5-1871-4458-9e90-9b9917874c61,22978.0,,10859.0,,4430027.0,40064.0,,3124197.0,LaPoSa01,sam-laporta-1,17033.0,,1429.0,40064.0,0.0,,1168926.0,Sam LaPorta,sam laporta,9,9,140.0,1,0.0,0.0,83.0,57.0,5.0,11.645446,0,1.686747,0.36,0.46368715,0.864581,Sam LaPorta,DET,6.834444444444445,3.8513971219054834,8.864444444444445,44.238660308306535,100.0,140.0,1.0,6.691111111111111,4.0400680359174554,2.6510430751936553,00-0039065,Sam,LaPorta,S.LaPorta,REG,DET,NO,Sam LaPorta,LaPoSa01,2.0,0.0,0.0,155.8
2023,REG,13,00-0037744,T.McBride,TE,TE,ARI,15794,734d54cc-c869-4e2f-a60f-c59c493f5110,22936.0,,8130.0,,4361307.0,34010.0,,2963385.0,McBrTr01,trey-mcbride-1,15902.0,,1253.0,34010.0,0.0,,1108161.0,Trey McBride,trey mcbride,8,9,89.0,1,0.0,0.0,46.0,48.0,5.0,7.4303484,0,1.9347826,0.39130434,0.26589596,0.7730837,Trey McBride,ARI,4.876250000000001,2.9619813642765087,5.329999999999999,28.497594011762605,88.88888888888889,89.0,1.0,6.51125,4.967133356899751,1.5441166431002493,00-0037744,Trey,McBride,T.McBride,REG,ARI,PIT,Trey McBride,McBrTr01,3.0,1.0,0.111,144.9
2023,REG,13,00-0033881,E.Engram,TE,TE,JAX,13189,e21365af-8d66-416e-b0a5-8816d18fcfd9,16411.0,11778.0,4066.0,,3051876.0,30136.0,,2079887.0,EngrEv00,evan-engram-1,11805.0,12205.0,229.0,30136.0,749185.0,18912.0,749185.0,Evan Engram,evan engram,9,9,82.0,1,0.0,0.0,34.0,48.0,4.0,4.309727,0,2.4117646,0.23076923,0.07744875,0.40036798,Evan Engram,JAX,6.535714285714285,4.5197918902662595,2.4655555555555537,5.354729729729726,100.0,82.0,1.0,6.645555555555557,4.603157486030089,2.0423980695254684,00-0033881,Evan,Engram,E.Engram,REG,JAX,CIN,Evan Engram,EngrEv00,1.0,0.0,0.0,141.7
2023,REG,13,00-0030506,T.Kelce,TE,TE,KC,11244,c3859e06-5f23-4302-a71b-04820a899d5f,11594.0,7844.0,1466.0,traviskelce/2540258,15847.0,26686.0,,1725130.0,KelcTr00,travis-kelce-1,8783.0,8411.0,264.0,26686.0,448240.0,15048.0,448240.0,Travis Kelce,travis kelce,4,5,81.0,0,0.0,0.0,56.0,36.0,4.0,7.475065,0,1.4464285,0.16666667,0.24347825,0.42043477,Travis Kelce,KC,6.864,6.39439746110277,11.336000000000002,22.05018478895157,80.0,81.0,0.0,8.869999999999997,8.285033907490515,0.5849660925094824,00-0030506,Travis,Kelce,T.Kelce,REG,KC,GB,Travis Kelce,KelcTr00,0.0,0.0,0.0,118.7
2023,REG,13,00-0038041,J.Ferguson,TE,TE,DAL,15799,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,22718.0,,8110.0,,4242355.0,34085.0,,2867159.0,FergJa00,jake-ferguson-1,15947.0,,1258.0,34085.0,0.0,,1065361.0,Jake Ferguson,jake ferguson,6,8,77.0,1,0.0,0.0,21.0,60.0,5.0,8.361645,0,3.6666667,0.2,0.09170306,0.36419213,Jake Ferguson,DAL,5.154285714285714,4.519397367664776,4.6137500000000005,13.99006936284729,75.0,77.0,1.0,9.896666666666667,8.839414822780364,1.0572518438863021,00-0038041,Jake,Ferguson,J.Ferguson,REG,DAL,SEA,Jake Ferguson,FergJa00,1.0,0.0,0.0,144.3
2023,REG,13,00-0036876,K.Granson,TE,TE,IND,15419,bcc0167c-05fd-4b23-981e-60b8784ceb33,22841.0,40630.0,7602.0,,4039160.0,33515.0,,2247146.0,GranKy00,kylen-granson-1,15245.0,,1119.0,33515.0,0.0,,921050.0,Kylen Granson,kylen granson,3,3,72.0,0,0.0,0.0,52.0,20.0,2.0,3.872201,0,1.3846154,0.07317073,0.16938111,0.22832288,,,,,,,,,,,,,,,,,REG,IND,TEN,Kylen Granson,GranKy00,0.0,0.0,0.0,118.7
2023,REG,13,00-0033288,G.Kittle,TE,TE,SF,13299,2ada91b0-036e-454f-83c3-6d939ff584a9,16499.0,11901.0,4217.0,,3040151.0,30259.0,,2818265.0,KittGe00,george-kittle-1,11892.0,12276.0,298.0,30259.0,733672.0,19063.0,733672.0,George Kittle,george kittle,4,6,68.0,0,0.0,0.0,22.0,48.0,3.0,3.171574,0,3.090909,0.24,0.1594203,0.4715942,George Kittle,SF,7.419999999999999,4.3340366487550375,3.7633333333333354,14.991369008099856,66.66666666666666,68.0,0.0,12.2,9.028641742231912,3.1713582577680874,00-0033288,George,Kittle,G.Kittle,REG,SF,PHI,George Kittle,KittGe00,0.0,0.0,0.0,104.9
