season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_rat
2023,15,REG,CLE,CHI,Marquise Goodwin,GoodMa00,0.0,0.0,0.0,118.7
2023,15,REG,CLE,CHI,Jordan Akins,AkinJo00,0.0,0.0,0.0,100.0
2023,15,REG,CLE,CHI,Harrison Bryant,BryaHa00,0.0,0.0,0.0,39.6
2023,15,REG,CHI,CLE,Cole Kmet,KmetCo00,1.0,0.0,0.0,114.9
2023,15,REG,CHI,CLE,D.J. Moore,MoorD.00,0.0,0.0,0.0,70.8
2023,15,REG,CHI,CLE,Roschon Johnson,JohnRo07,2.0,0.0,0.0,74.3
2023,15,REG,CHI,CLE,Tyler Scott,ScotTy00,0.0,1.0,0.25,115.6
2023,15,REG,CHI,CLE,Darnell Mooney,MoonDa00,1.0,0.0,0.0,39.6
2023,15,REG,CHI,CLE,Khalil Herbert,HerbKh00,0.0,0.0,0.0,83.3
2023,15,REG,CHI,CLE,Robert Tonyan,TonyRo00,0.0,1.0,1.0,39.6
2023,15,REG,GB,TB,Jayden Reed,ReedJa03,1.0,0.0,0.0,131.2
2023,15,REG,GB,TB,Dontayvion Wicks,WickDo00,1.0,0.0,0.0,118.7
2023,15,REG,GB,TB,Aaron Jones,JoneAa00,0.0,0.0,0.0,83.3
2023,15,REG,GB,TB,Tucker Kraft,KrafTu00,0.0,0.0,0.0,136.8
2023,15,REG,GB,TB,Romeo Doubs,DoubRo00,0.0,0.0,0.0,108.3
2023,15,REG,GB,TB,Malik Heath,HeatMa00,0.0,0.0,0.0,106.9
2023,15,REG,GB,TB,Patrick Taylor,TaylPa01,0.0,0.0,0.0,79.2
2023,15,REG,GB,TB,Bo Melton,MeltBo00,0.0,0.0,0.0,58.3
2023,15,REG,GB,TB,Ben Sims,SimsBe00,0.0,0.0,0.0,39.6
2023,15,REG,TB,GB,Chris Godwin,GodwCh00,0.0,0.0,0.0,118.7
2023,15,REG,TB,GB,Mike Evans,EvanMi00,0.0,0.0,0.0,136.8
2023,15,REG,TB,GB,David Moore,MoorDa03,0.0,0.0,0.0,158.3
2023,15,REG,TB,GB,Cade Otton,OttoCa00,0.0,0.0,0.0,118.7
2023,15,REG,TB,GB,Rachaad White,WhitRa01,0.0,0.0,0.0,158.3
2023,15,REG,TB,GB,Ko Kieft,KiefKo00,0.0,0.0,0.0,118.7
2023,15,REG,TB,GB,Trey Palmer,PalmTr00,0.0,0.0,0.0,56.2
2023,15,REG,MIA,NYJ,Jaylen Waddle,WaddJa00,0.0,0.0,0.0,155.8
2023,15,REG,MIA,NYJ,Durham Smythe,SmytDu00,0.0,0.0,0.0,100.0
2023,15,REG,MIA,NYJ,De'Von Achane,AchaDe00,0.0,0.0,0.0,108.3
2023,15,REG,MIA,NYJ,Raheem Mostert,MostRa00,0.0,0.0,0.0,79.2
2023,15,REG,MIA,NYJ,Chase Claypool,ClayCh01,0.0,0.0,0.0,83.3
2023,15,REG,MIA,NYJ,Cedrick Wilson Jr.,WilsCe01,0.0,0.0,0.0,70.1
2023,15,REG,MIA,NYJ,Braxton Berrios,BerrBr00,0.0,0.0,0.0,116.7
2023,15,REG,MIA,NYJ,Jeff Wilson,WilsJe01,0.0,0.0,0.0,56.2
2023,15,REG,NYJ,MIA,Tyler Conklin,ConkTy00,0.0,0.0,0.0,62.2
2023,15,REG,NYJ,MIA,Garrett Wilson,WilsGa00,0.0,0.0,0.0,94.8
2023,15,REG,NYJ,MIA,Allen Lazard,LazaAl00,0.0,0.0,0.0,58.3
2023,15,REG,NYJ,MIA,Israel Abanikanda,AbanIs00,0.0,0.0,0.0,89.6
2023,15,REG,NYJ,MIA,Xavier Gipson,GipsXa00,0.0,0.0,0.0,10.4
2023,15,REG,NYJ,MIA,Jeremy Ruckert,RuckJe00,0.0,0.0,0.0,100.0
2023,15,REG,NYJ,MIA,Dalvin Cook,CookDa01,0.0,0.0,0.0,91.7
2023,15,REG,NYJ,MIA,Breece Hall,HallBr03,0.0,0.0,0.0,56.2
2023,15,REG,NYJ,MIA,Randall Cobb,CobbRa00,0.0,0.0,0.0,0.0
2023,15,REG,NE,KC,Hunter Henry,HenrHu00,1.0,0.0,0.0,94.7
2023,15,REG,NE,KC,DeVante Parker,ParkDe01,0.0,0.0,0.0,103.3
2023,15,REG,NE,KC,Ezekiel Elliott,ElliEz00,0.0,0.0,0.0,81.2
2023,15,REG,NE,KC,Demario Douglas,DougDe00,1.0,0.0,0.0,79.6
2023,15,REG,NE,KC,Mike Gesicki,GesiMi00,0.0,0.0,0.0,58.3
2023,15,REG,NE,KC,Tyquan Thornton,ThorTy00,0.0,0.0,0.0,87.5
2023,15,REG,NE,KC,Pharaoh Brown,BrowPh01,0.0,0.0,0.0,83.3
2023,15,REG,NE,KC,Jalen Reagor,ReagJa00,0.0,0.0,0.0,39.6
2023,15,REG,KC,NE,Rashee Rice,RiceRa01,1.0,0.0,0.0,145.8
2023,15,REG,KC,NE,Travis Kelce,KelcTr00,1.0,1.0,0.143,78.3
2023,15,REG,KC,NE,Clyde Edwards-Helaire,EdwaCl00,0.0,0.0,0.0,158.3
2023,15,REG,KC,NE,Jerick McKinnon,McKiJe00,0.0,0.0,0.0,132.6
2023,15,REG,KC,NE,Kadarius Toney,ToneKa00,0.0,1.0,0.25,16.7
2023,15,REG,KC,NE,Noah Gray,GrayNo00,0.0,0.0,0.0,118.7
2023,15,REG,KC,NE,Justin Watson,WatsJu01,0.0,1.0,0.333,72.9
2023,15,REG,KC,NE,Marquez Valdes-Scantling,ValdMa00,0.0,0.0,0.0,118.7
2023,15,REG,KC,NE,Richie James,JameRi00,0.0,0.0,0.0,118.7
2023,15,REG,KC,NE,Blake Bell,BellBl00,0.0,0.0,0.0,0.0
2023,15,REG,NO,NYG,Alvin Kamara,KamaAl00,0.0,0.0,0.0,103.3
2023,15,REG,NO,NYG,Lynn Bowden Jr.,BowdLy00,0.0,0.0,0.0,77.9
2023,15,REG,NO,NYG,Rashid Shaheed,ShahRa00,0.0,0.0,0.0,102.1
2023,15,REG,NO,NYG,Foster Moreau,MoreFo00,0.0,0.0,0.0,64.6
2023,15,REG,NO,NYG,Juwan Johnson,JohnJu02,0.0,0.0,0.0,158.3
2023,15,REG,NO,NYG,A.T. Perry,PerrAT00,0.0,0.0,0.0,118.7
2023,15,REG,NO,NYG,Jimmy Graham,GrahJi00,0.0,0.0,0.0,125.0
2023,15,REG,NO,NYG,Keith Kirkwood,KirkKe00,0.0,0.0,0.0,135.4
2023,15,REG,NO,NYG,Taysom Hill,HillTa00,0.0,0.0,0.0,83.3
2023,15,REG,NO,NYG,Jamaal Williams,WillJa06,0.0,0.0,0.0,79.2
2023,15,REG,NYG,NO,Darren Waller,WallDa01,0.0,0.0,0.0,85.4
2023,15,REG,NYG,NO,Darius Slayton,SlayDa01,3.0,1.0,0.125,76.6
2023,15,REG,NYG,NO,Wan'Dale Robinson,RobiWa01,0.0,0.0,0.0,92.7
2023,15,REG,NYG,NO,Eric Gray,GrayEr01,0.0,0.0,0.0,77.1
2023,15,REG,NYG,NO,Daniel Bellinger,BellDa00,0.0,0.0,0.0,93.7
2023,15,REG,NYG,NO,Matt Breida,BreiMa00,0.0,1.0,0.333,72.9
2023,15,REG,NYG,NO,Saquon Barkley,BarkSa00,0.0,0.0,0.0,114.6
2023,15,REG,NYG,NO,Lawrence Cager,CageLa01,0.0,0.0,0.0,104.2
2023,15,REG,NYG,NO,Isaiah Hodgins,HodgIs00,0.0,0.0,0.0,39.6
2023,15,REG,NYG,NO,Jalin Hyatt,HyatJa00,0.0,1.0,0.333,39.6
2023,15,REG,TEN,HOU,Derrick Henry,HenrDe00,0.0,0.0,0.0,79.2
2023,15,REG,TEN,HOU,Chris Moore,MoorCh00,0.0,0.0,0.0,105.2
2023,15,REG,TEN,HOU,Chigoziem Okonkwo,OkonCh00,0.0,0.0,0.0,116.7
2023,15,REG,TEN,HOU,Treylon Burks,BurkTr00,1.0,0.0,0.0,118.7
2023,15,REG,TEN,HOU,DeAndre Hopkins,HopkDe00,0.0,1.0,0.111,0.0
2023,15,REG,TEN,HOU,Tyjae Spears,SpeaTy00,0.0,0.0,0.0,95.8
2023,15,REG,TEN,HOU,Nick Westbrook-Ikhine,WestNi00,0.0,0.0,0.0,95.8
2023,15,REG,HOU,TEN,Noah Brown,BrowNo00,0.0,0.0,0.0,124.1
2023,15,REG,HOU,TEN,Devin Singletary,SingDe00,0.0,0.0,0.0,107.5
2023,15,REG,HOU,TEN,Dalton Schultz,SchuDa00,1.0,0.0,0.0,115.0
2023,15,REG,HOU,TEN,Robert Woods,WoodRo02,0.0,1.0,0.2,77.1
2023,15,REG,HOU,TEN,Brevin Jordan,JordBr00,0.0,0.0,0.0,118.7
2023,15,REG,HOU,TEN,John Metchie,MetcJo00,0.0,0.0,0.0,79.2
2023,15,REG,HOU,TEN,Steven Sims,SimsSt00,0.0,0.0,0.0,79.2
2023,15,REG,HOU,TEN,Andrew Beck,BeckAn01,1.0,0.0,0.0,79.2
2023,15,REG,HOU,TEN,Xavier Hutchinson,HutcXa00,0.0,0.0,0.0,39.6
2023,15,REG,HOU,TEN,Dare Ogunbowale,OgunDa00,0.0,0.0,0.0,0.0
2023,15,REG,ARI,SF,Trey McBride,McBrTr01,0.0,0.0,0.0,67.4
2023,15,REG,ARI,SF,Elijah Higgins,HiggEl00,0.0,0.0,0.0,152.1
2023,15,REG,ARI,SF,James Conner,ConnJa00,0.0,0.0,0.0,79.2
2023,15,REG,ARI,SF,Michael Carter,CartMi03,0.0,0.0,0.0,80.6
2023,15,REG,ARI,SF,Greg Dortch,DortGr01,0.0,0.0,0.0,78.5
2023,15,REG,ARI,SF,Rondale Moore,MoorRo02,0.0,0.0,0.0,70.1
2023,15,REG,ARI,SF,Emari Demercado,DemeEm00,0.0,1.0,0.333,42.4
2023,15,REG,ARI,SF,Geoff Swaim,SwaiGe00,0.0,0.0,0.0,118.7
2023,15,REG,ARI,SF,Zach Pascal,PascZa00,0.0,0.0,0.0,0.0
2023,15,REG,ARI,SF,Michael Wilson,WilsMi02,0.0,0.0,0.0,39.6
2023,15,REG,SF,ARI,Christian McCaffrey,McCaCh01,0.0,0.0,0.0,158.3
2023,15,REG,SF,ARI,Deebo Samuel,SamuDe00,0.0,0.0,0.0,117.9
2023,15,REG,SF,ARI,Brandon Aiyuk,AiyuBr00,0.0,0.0,0.0,82.9
2023,15,REG,SF,ARI,George Kittle,KittGe00,0.0,0.0,0.0,95.8
2023,15,REG,SF,ARI,Kyle Juszczyk,JuszKy00,0.0,0.0,0.0,118.7
2023,15,REG,SF,ARI,Jauan Jennings,JennJa00,0.0,0.0,0.0,118.7
2023,15,REG,SF,ARI,Ronnie Bell,BellRo01,0.0,0.0,0.0,39.6
2023,15,REG,LA,WAS,Cooper Kupp,KuppCo00,0.0,0.0,0.0,158.3
2023,15,REG,LA,WAS,Puka Nacua,NacuPu00,0.0,1.0,0.125,80.2
2023,15,REG,LA,WAS,Kyren Williams,WillKy02,0.0,0.0,0.0,74.1
2023,15,REG,LA,WAS,Tyler Higbee,HigbTy00,0.0,0.0,0.0,96.7
2023,15,REG,LA,WAS,Demarcus Robinson,RobiDe01,0.0,0.0,0.0,149.3
2023,15,REG,LA,WAS,Davis Allen,AlleDa02,0.0,0.0,0.0,118.7
2023,15,REG,WAS,LA,Terry McLaurin,McLaTe00,0.0,0.0,0.0,85.8
2023,15,REG,WAS,LA,Antonio Gibson,GibsAn00,0.0,0.0,0.0,83.3
2023,15,REG,WAS,LA,Curtis Samuel,SamuCu00,0.0,0.0,0.0,106.9
2023,15,REG,WAS,LA,Jahan Dotson,DotsJa00,0.0,0.0,0.0,116.7
2023,15,REG,WAS,LA,Byron Pringle,PrinBy00,0.0,0.0,0.0,87.5
2023,15,REG,WAS,LA,Logan Thomas,ThomLo00,0.0,0.0,0.0,42.4
2023,15,REG,WAS,LA,John Bates,BateJo00,0.0,0.0,0.0,39.6
2023,15,REG,WAS,LA,Dyami Brown,BrowDy00,0.0,0.0,0.0,39.6
2023,15,REG,WAS,LA,Jonathan Williams,WillJo07,0.0,0.0,0.0,39.6
2023,15,REG,BUF,DAL,Stefon Diggs,DiggSt00,0.0,0.0,0.0,106.7
2023,15,REG,BUF,DAL,James Cook,CookJa01,1.0,1.0,0.333,149.3
2023,15,REG,BUF,DAL,Ty Johnson,JohnTy02,0.0,0.0,0.0,83.3
2023,15,REG,BUF,DAL,Gabriel Davis,DaviGa01,0.0,0.0,0.0,39.6
2023,15,REG,BUF,DAL,Dalton Kincaid,KincDa00,0.0,2.0,1.0,39.6
2023,15,REG,BUF,DAL,Khalil Shakir,ShakKh00,0.0,0.0,0.0,39.6
2023,15,REG,DAL,BUF,CeeDee Lamb,LambCe00,0.0,0.0,0.0,82.5
2023,15,REG,DAL,BUF,Jake Ferguson,FergJa00,1.0,0.0,0.0,87.5
2023,15,REG,DAL,BUF,Brandin Cooks,CookBr00,0.0,0.0,0.0,2.8
2023,15,REG,DAL,BUF,Rico Dowdle,DowdRi01,0.0,1.0,0.333,70.1
2023,15,REG,DAL,BUF,Tony Pollard,PollTo00,0.0,1.0,0.333,70.1
2023,15,REG,DAL,BUF,Michael Gallup,GallMi00,0.0,0.0,0.0,104.2
2023,15,REG,DAL,BUF,Peyton Hendershot,HendPe01,0.0,0.0,0.0,87.5
2023,15,REG,JAX,BAL,Calvin Ridley,RidlCa00,0.0,0.0,0.0,50.3
2023,15,REG,JAX,BAL,Zay Jones,JoneZa00,0.0,0.0,0.0,84.9
2023,15,REG,JAX,BAL,Parker Washington,WashPa01,0.0,1.0,0.167,70.1
2023,15,REG,JAX,BAL,Evan Engram,EngrEv00,1.0,0.0,0.0,77.1
2023,15,REG,JAX,BAL,Travis Etienne,EtieTr00,3.0,2.0,0.333,77.1
2023,15,REG,JAX,BAL,Jamal Agnew,AgneJa00,0.0,0.0,0.0,158.3
2023,15,REG,JAX,BAL,Luke Farrell,FarrLu00,0.0,0.0,0.0,118.7
2023,15,REG,JAX,BAL,Elijah Cooks,CookEl00,0.0,1.0,1.0,39.6
2023,15,REG,BAL,JAX,Isaiah Likely,LikeIs00,0.0,0.0,0.0,154.9
2023,15,REG,BAL,JAX,Rashod Bateman,BateRa00,1.0,0.0,0.0,70.8
2023,15,REG,BAL,JAX,Keaton Mitchell,MitcKe01,0.0,0.0,0.0,97.9
2023,15,REG,BAL,JAX,Odell Beckham Jr.,BeckOd00,0.0,1.0,0.333,49.3
2023,15,REG,BAL,JAX,Gus Edwards,EdwaGu00,0.0,0.0,0.0,112.5
2023,15,REG,BAL,JAX,Zay Flowers,FlowZa00,0.0,0.0,0.0,58.3
2023,15,REG,BAL,JAX,Charlie Kolar,KolaCh00,0.0,0.0,0.0,118.7
2023,15,REG,BAL,JAX,Nelson Agholor,AghoNe00,0.0,0.0,0.0,0.0
2023,15,REG,BAL,JAX,Justice Hill,HillJu00,0.0,0.0,0.0,39.6
2023,15,REG,SEA,PHI,D.K. Metcalf,MetcDK00,0.0,0.0,0.0,118.7
2023,15,REG,SEA,PHI,Jaxon Smith-Njigba,SmitJa06,0.0,0.0,0.0,156.2
2023,15,REG,SEA,PHI,Noah Fant,FantNo00,0.0,1.0,0.2,65.4
2023,15,REG,SEA,PHI,Tyler Lockett,LockTy00,0.0,0.0,0.0,42.4
2023,15,REG,SEA,PHI,Kenneth Walker III,WalkKe00,1.0,0.0,0.0,102.8
2023,15,REG,SEA,PHI,Will Dissly,DissWi00,0.0,0.0,0.0,85.4
2023,15,REG,SEA,PHI,Jake Bobo,BoboJa00,0.0,0.0,0.0,83.3
2023,15,REG,SEA,PHI,Colby Parkinson,ParkCo02,0.0,0.0,0.0,91.7
2023,15,REG,SEA,PHI,Zach Charbonnet,CharZa00,0.0,1.0,1.0,39.6
2023,15,REG,PHI,SEA,A.J. Brown,BrowAJ00,0.0,0.0,0.0,27.5
2023,15,REG,PHI,SEA,DeVonta Smith,SmitDe07,0.0,0.0,0.0,108.3
2023,15,REG,PHI,SEA,Dallas Goedert,GoedDa00,0.0,0.0,0.0,53.0
2023,15,REG,PHI,SEA,D'Andre Swift,SwifDA00,0.0,0.0,0.0,70.1
2023,15,REG,PHI,SEA,Julio Jones,JoneJu02,0.0,0.0,0.0,91.7
2023,15,REG,PHI,SEA,Kenneth Gainwell,GainKe00,0.0,0.0,0.0,39.6
2023,15,REG,PHI,SEA,Quez Watkins,WatkQu00,0.0,0.0,0.0,0.0
2023,16,REG,LA,NO,Puka Nacua,NacuPu00,1.0,0.0,0.0,149.1
2023,16,REG,LA,NO,Cooper Kupp,KuppCo00,0.0,2.0,0.167,61.8
2023,16,REG,LA,NO,Demarcus Robinson,RobiDe01,0.0,0.0,0.0,158.3
2023,16,REG,LA,NO,Tyler Higbee,HigbTy00,1.0,0.0,0.0,108.3
2023,16,REG,NO,LA,Chris Olave,OlavCh00,0.0,2.0,0.154,99.2
2023,16,REG,NO,LA,Alvin Kamara,KamaAl00,1.0,0.0,0.0,79.2
2023,16,REG,NO,LA,Rashid Shaheed,ShahRa00,1.0,0.0,0.0,117.8
2023,16,REG,NO,LA,Juwan Johnson,JohnJu02,3.0,0.0,0.0,78.3
2023,16,REG,NO,LA,Keith Kirkwood,KirkKe00,0.0,0.0,0.0,104.2
2023,16,REG,NO,LA,Foster Moreau,MoreFo00,0.0,0.0,0.0,70.8
2023,16,REG,NO,LA,A.T. Perry,PerrAT00,0.0,0.0,0.0,158.3
2023,16,REG,NO,LA,Jamaal Williams,WillJa06,0.0,0.0,0.0,87.5
2023,16,REG,PIT,CIN,Jaylen Warren,WarrJa01,0.0,0.0,0.0,87.5
2023,16,REG,PIT,CIN,George Pickens,PickGe00,0.0,0.0,0.0,149.3
2023,16,REG,PIT,CIN,Allen Robinson,RobiAl02,0.0,0.0,0.0,104.2
2023,16,REG,PIT,CIN,Diontae Johnson,JohnDi01,0.0,0.0,0.0,47.9
2023,16,REG,PIT,CIN,Miles Boykin,BoykMi00,0.0,0.0,0.0,91.7
2023,16,REG,PIT,CIN,Darnell Washington,WashDa03,0.0,0.0,0.0,100.0
2023,16,REG,PIT,CIN,Calvin Austin,AustCa00,0.0,0.0,0.0,39.6
2023,16,REG,CIN,PIT,Tyler Boyd,BoydTy00,1.0,0.0,0.0,57.1
2023,16,REG,CIN,PIT,Tee Higgins,HiggTe00,0.0,0.0,0.0,145.8
2023,16,REG,CIN,PIT,Andrei Iosivas,IosiAn00,0.0,0.0,0.0,22.9
2023,16,REG,CIN,PIT,Trenton Irwin,IrwiTr00,0.0,0.0,0.0,105.2
2023,16,REG,CIN,PIT,Drew Sample,SampDr00,0.0,0.0,0.0,118.7
2023,16,REG,CIN,PIT,Chase Brown,BrowCh10,0.0,0.0,0.0,83.3
2023,16,REG,CIN,PIT,Joe Mixon,MixoJo00,0.0,0.0,0.0,56.2
2023,16,REG,CIN,PIT,Mitchell Wilcox,WilcMi01,0.0,0.0,0.0,91.7
2023,16,REG,CIN,PIT,Charlie Jones,JoneCh11,0.0,0.0,0.0,79.2
2023,16,REG,CIN,PIT,Tanner Hudson,HudsTa00,0.0,0.0,0.0,56.2
2023,16,REG,LAC,BUF,Gerald Everett,EverGe00,0.0,0.0,0.0,88.5
2023,16,REG,LAC,BUF,Josh Palmer,PalmJo00,0.0,0.0,0.0,78.6
2023,16,REG,LAC,BUF,Austin Ekeler,EkelAu00,0.0,0.0,0.0,86.5
2023,16,REG,LAC,BUF,Alex Erickson,EricAl01,0.0,0.0,0.0,118.7
2023,16,REG,LAC,BUF,Quentin Johnston,JohnQu02,0.0,0.0,0.0,59.6
2023,16,REG,LAC,BUF,Derius Davis,DaviDe02,0.0,0.0,0.0,91.7
2023,16,REG,LAC,BUF,Jalen Guyton,GuytJa01,0.0,0.0,0.0,68.7
2023,16,REG,LAC,BUF,Stone Smartt,SmarSt00,0.0,0.0,0.0,118.7
2023,16,REG,LAC,BUF,Isaiah Spiller,SpilIs00,0.0,0.0,0.0,83.3
2023,16,REG,BUF,LAC,Stefon Diggs,DiggSt00,0.0,0.0,0.0,29.7
2023,16,REG,BUF,LAC,Gabriel Davis,DaviGa01,0.0,0.0,0.0,149.3
2023,16,REG,BUF,LAC,Khalil Shakir,ShakKh00,0.0,0.0,0.0,118.7
2023,16,REG,BUF,LAC,Dawson Knox,KnoxDa00,0.0,0.0,0.0,118.7
2023,16,REG,BUF,LAC,Dalton Kincaid,KincDa00,0.0,0.0,0.0,58.3
2023,16,REG,ATL,IND,Bijan Robinson,RobiBi01,2.0,0.0,0.0,81.2
2023,16,REG,ATL,IND,Jonnu Smith,SmitJo01,1.0,0.0,0.0,79.9
2023,16,REG,ATL,IND,Drake London,LondDr00,1.0,0.0,0.0,105.2
2023,16,REG,ATL,IND,Kyle Pitts,PittKy00,0.0,1.0,0.25,155.2
2023,16,REG,ATL,IND,Cordarrelle Patterson,PattCo00,0.0,0.0,0.0,81.2
2023,16,REG,ATL,IND,Scott Miller,MillSc01,0.0,0.0,0.0,118.7
2023,16,REG,ATL,IND,Van Jefferson,JeffVa00,0.0,1.0,0.333,47.9
2023,16,REG,ATL,IND,KhaDarel Hodge,HodgKh00,0.0,0.0,0.0,87.5
2023,16,REG,ATL,IND,Tyler Allgeier,AllgTy00,0.0,0.0,0.0,118.7
2023,16,REG,IND,ATL,Josh Downs,DownJo00,0.0,2.0,0.222,75.7
2023,16,REG,IND,ATL,Kylen Granson,GranKy00,0.0,0.0,0.0,98.5
2023,16,REG,IND,ATL,Will Mallory,MallWi00,0.0,0.0,0.0,115.6
2023,16,REG,IND,ATL,Alec Pierce,PierAl00,0.0,1.0,0.143,16.1
2023,16,REG,IND,ATL,Tyler Goodson,GoodTy00,0.0,1.0,0.5,75.0
2023,16,REG,IND,ATL,D.J. Montgomery,MontDJ01,0.0,0.0,0.0,39.6
2023,16,REG,IND,ATL,Jonathan Taylor,TaylJo02,0.0,0.0,0.0,39.6
2023,16,REG,IND,ATL,Mo Alie-Cox,AlieMo00,0.0,0.0,0.0,39.6
2023,16,REG,CAR,GB,DJ Chark,CharDJ00,0.0,0.0,0.0,155.2
2023,16,REG,CAR,GB,Adam Thielen,ThieAd00,0.0,0.0,0.0,113.5
2023,16,REG,CAR,GB,Tommy Tremble,TremTo00,1.0,0.0,0.0,98.6
2023,16,REG,CAR,GB,Stephen Sullivan,SullSt00,0.0,0.0,0.0,69.6
2023,16,REG,CAR,GB,Chuba Hubbard,HubbCh01,0.0,0.0,0.0,100.0
2023,16,REG,CAR,GB,Jonathan Mingo,MingJo00,0.0,0.0,0.0,104.2
2023,16,REG,CAR,GB,Miles Sanders,SandMi01,0.0,0.0,0.0,56.2
2023,16,REG,CAR,GB,Ihmir Smith-Marsette,SmitIh00,0.0,0.0,0.0,118.7
2023,16,REG,GB,CAR,Romeo Doubs,DoubRo00,1.0,0.0,0.0,158.3
2023,16,REG,GB,CAR,Tucker Kraft,KrafTu00,2.0,0.0,0.0,99.3
2023,16,REG,GB,CAR,Bo Melton,MeltBo00,0.0,0.0,0.0,88.2
2023,16,REG,GB,CAR,Dontayvion Wicks,WickDo00,0.0,0.0,0.0,158.3
2023,16,REG,GB,CAR,Malik Heath,HeatMa00,0.0,0.0,0.0,79.2
2023,16,REG,GB,CAR,Aaron Jones,JoneAa00,0.0,1.0,0.333,42.4
2023,16,REG,GB,CAR,Patrick Taylor,TaylPa01,0.0,0.0,0.0,79.2
2023,16,REG,GB,CAR,Samori Toure,TourSa00,0.0,1.0,0.5,39.6
2023,16,REG,HOU,CLE,Dalton Schultz,SchuDa00,3.0,1.0,0.091,47.9
2023,16,REG,HOU,CLE,Nico Collins,CollNi00,1.0,1.0,0.167,70.1
2023,16,REG,HOU,CLE,Noah Brown,BrowNo00,0.0,1.0,0.143,60.4
2023,16,REG,HOU,CLE,Devin Singletary,SingDe00,1.0,0.0,0.0,93.1
2023,16,REG,HOU,CLE,Robert Woods,WoodRo02,1.0,0.0,0.0,42.4
2023,16,REG,HOU,CLE,Brevin Jordan,JordBr00,0.0,0.0,0.0,95.1
2023,16,REG,HOU,CLE,Andrew Beck,BeckAn01,0.0,0.0,0.0,118.7
2023,16,REG,HOU,CLE,Dameon Pierce,PierDa01,0.0,1.0,0.5,64.6
2023,16,REG,HOU,CLE,Xavier Hutchinson,HutcXa00,0.0,0.0,0.0,81.2
2023,16,REG,HOU,CLE,Dare Ogunbowale,OgunDa00,0.0,0.0,0.0,39.6
2023,16,REG,HOU,CLE,John Metchie,MetcJo00,0.0,1.0,0.333,39.6
2023,16,REG,CLE,HOU,Amari Cooper,CoopAm00,0.0,0.0,0.0,127.1
2023,16,REG,CLE,HOU,David Njoku,NjokDa00,0.0,0.0,0.0,115.0
2023,16,REG,CLE,HOU,Elijah Moore,MoorEl00,1.0,1.0,0.25,63.5
2023,16,REG,CLE,HOU,Kareem Hunt,HuntKa00,0.0,1.0,0.25,56.2
2023,16,REG,CLE,HOU,Cedric Tillman,TillCe01,0.0,0.0,0.0,93.7
2023,16,REG,CLE,HOU,Jordan Akins,AkinJo00,1.0,0.0,0.0,104.2
2023,16,REG,CLE,HOU,David Bell,BellDa02,0.0,0.0,0.0,56.2
2023,16,REG,CLE,HOU,Harrison Bryant,BryaHa00,0.0,0.0,0.0,91.7
2023,16,REG,CLE,HOU,Jerome Ford,FordJe00,0.0,1.0,0.5,56.2
2023,16,REG,CLE,HOU,Pierre Strong,StroPi00,0.0,0.0,0.0,39.6
2023,16,REG,CLE,HOU,Marquise Goodwin,GoodMa00,0.0,0.0,0.0,0.0
2023,16,REG,MIN,DET,Justin Jefferson,JeffJu00,1.0,0.0,0.0,97.9
2023,16,REG,MIN,DET,K.J. Osborn,OsboKJ00,0.0,0.0,0.0,153.3
2023,16,REG,MIN,DET,T.J. Hockenson,HockTJ00,0.0,0.0,0.0,118.7
2023,16,REG,MIN,DET,Brandon Powell,PoweBr00,0.0,0.0,0.0,116.7
2023,16,REG,MIN,DET,Jordan Addison,AddiJo00,0.0,0.0,0.0,0.0
2023,16,REG,MIN,DET,C.J. Ham,HamxC.00,0.0,0.0,0.0,91.7
2023,16,REG,MIN,DET,Johnny Mundt,MundJo00,0.0,0.0,0.0,61.8
2023,16,REG,MIN,DET,Josh Oliver,OlivJo00,0.0,0.0,0.0,95.8
2023,16,REG,DET,MIN,Amon-Ra St. Brown,StxxAm00,1.0,0.0,0.0,122.0
2023,16,REG,DET,MIN,Jameson Williams,WillJa11,2.0,1.0,0.167,96.5
2023,16,REG,DET,MIN,Jahmyr Gibbs,GibbJa01,2.0,2.0,0.286,62.2
2023,16,REG,DET,MIN,Sam LaPorta,LaPoSa01,0.0,0.0,0.0,91.7
2023,16,REG,DET,MIN,David Montgomery,MontDa01,0.0,0.0,0.0,95.8
2023,16,REG,DET,MIN,Kalif Raymond,RaymKa00,0.0,0.0,0.0,118.7
2023,16,REG,DET,MIN,Donovan Peoples-Jones,PeopDo00,0.0,0.0,0.0,112.5
2023,16,REG,DET,MIN,Josh Reynolds,ReynJo00,0.0,0.0,0.0,43.7
2023,16,REG,NYJ,WAS,Breece Hall,HallBr03,0.0,0.0,0.0,89.6
2023,16,REG,NYJ,WAS,Garrett Wilson,WilsGa00,0.0,0.0,0.0,73.2
2023,16,REG,NYJ,WAS,Tyler Conklin,ConkTy00,0.0,0.0,0.0,71.1
2023,16,REG,NYJ,WAS,Jason Brownlee,BrowJa07,0.0,0.0,0.0,42.4
2023,16,REG,NYJ,WAS,Xavier Gipson,GipsXa00,0.0,0.0,0.0,56.2
2023,16,REG,NYJ,WAS,Allen Lazard,LazaAl00,0.0,0.0,0.0,39.6
