season,season_type,week,player_name,position,recent_team,opponent_team,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards
2020,REG,16,A.Robinson,WR,CHI,JAX,10.30,20.30,13,0.36,10,103.0
2020,REG,16,J.Smith-Schuster,WR,PIT,IND,15.60,24.60,13,0.27,9,96.0
2020,REG,16,D.Hopkins,WR,ARI,SF,4.80,12.80,12,0.26,8,48.0
2020,REG,16,D.Adams,WR,GB,TEN,32.20,43.20,12,0.5,11,142.0
2020,REG,16,M.Evans,WR,TB,DET,30.10,40.10,12,0.29,10,181.0
2020,REG,16,S.Shepard,WR,NYG,BAL,13.70,22.70,12,0.29,9,77.0
2020,REG,16,S.Diggs,WR,BUF,NE,32.50,41.50,11,0.29,9,145.0
2020,REG,16,J.Bradley,WR,CLE,NYJ,6.00,11.00,11,0.22,5,60.0
2020,REG,16,B.Cooks,WR,HOU,CIN,20.10,27.10,10,0.3,7,141.0
2020,REG,16,R.Chosen,WR,CAR,WAS,9.90,16.90,10,0.36,7,39.0
2020,REG,16,M.Williams,WR,LAC,DEN,5.40,9.40,10,0.3,4,54.0
2020,REG,16,J.Reynolds,WR,LA,SEA,7.00,13.00,10,0.24,6,65.0
2020,REG,16,C.Kirk,WR,ARI,SF,7.60,14.60,10,0.22,7,76.0
2020,REG,16,D.Moore,WR,CAR,WAS,3.70,8.70,10,0.36,5,37.0
2020,REG,16,J.Jefferson,WR,MIN,NO,8.50,14.50,10,0.26,6,85.0
2020,REG,16,A.Thielen,WR,MIN,NO,15.70,23.70,9,0.24,8,97.0
2020,REG,16,R.Woods,WR,LA,SEA,4.90,8.90,9,0.22,4,48.0
2020,REG,16,J.Crowder,WR,NYJ,CLE,22.32,29.32,9,0.32,7,92.0
2020,REG,16,C.Kupp,WR,LA,SEA,6.60,14.60,9,0.22,8,66.0
2020,REG,16,C.Godwin,WR,TB,DET,14.40,19.40,9,0.22,5,84.0
2020,REG,16,C.Sims,WR,WAS,CAR,6.30,9.30,9,0.19,3,63.0
2020,REG,16,D.Hamilton,WR,DEN,LAC,7.70,12.70,9,0.21,5,77.0
2020,REG,16,C.Ridley,WR,ATL,KC,12.30,17.30,9,0.26,5,130.0
2020,REG,16,T.Higgins,WR,CIN,HOU,15.90,21.90,9,0.24,6,99.0
2020,REG,16,L.Fitzgerald,WR,ARI,SF,2.80,8.80,8,0.17,6,28.0
2020,REG,16,M.Gallup,WR,DAL,PHI,24.10,30.10,8,0.27,6,121.0
2020,REG,16,D.Slayton,WR,NYG,BAL,2.60,4.60,8,0.2,2,26.0
2020,REG,16,D.Metcalf,WR,SEA,LA,5.90,11.90,8,0.28,6,59.0
2020,REG,16,A.Brown,WR,TEN,GB,4.30,8.30,8,0.32,4,43.0
2020,REG,16,D.Amendola,WR,DET,TB,3.70,8.70,7,0.23,5,37.0
2020,REG,16,A.Green,WR,CIN,HOU,6.40,10.40,7,0.18,4,64.0
2020,REG,16,T.Hilton,WR,IND,PIT,6.00,9.00,7,0.21,3,60.0
2020,REG,16,L.Shenault,WR,JAX,CHI,10.80,15.80,7,0.19,5,48.0
2020,REG,16,D.Mooney,WR,CHI,JAX,4.10,8.10,7,0.19,4,39.0
2020,REG,16,J.Reagor,WR,PHI,DAL,3.00,6.00,7,0.21,3,30.0
2020,REG,16,A.Brown,WR,TB,DET,9.50,13.50,6,0.15,4,35.0
2020,REG,16,A.Cooper,WR,DAL,PHI,12.10,16.10,6,0.2,4,121.0
2020,REG,16,N.Agholor,WR,LV,MIA,21.50,26.50,6,0.2,5,155.0
2020,REG,16,B.Perriman,WR,NYJ,CLE,0.60,0.60,6,0.21,0,0.0
2020,REG,16,A.Erickson,WR,CIN,HOU,8.80,14.80,6,0.16,6,88.0
2020,REG,16,J.Grant,WR,MIA,LV,4.30,9.30,6,0.18,5,43.0
2020,REG,16,T.Hill,WR,KC,ATL,6.50,10.50,6,0.14,4,65.0
2020,REG,16,Z.Pascal,WR,IND,PIT,12.40,15.40,6,0.18,3,64.0
2020,REG,16,D.Chark,WR,JAX,CHI,12.20,16.20,6,0.17,4,62.0
2020,REG,16,S.Sims,WR,WAS,CAR,5.20,9.20,6,0.13,4,52.0
2020,REG,16,J.Meyers,WR,NE,BUF,4.50,8.50,6,0.33,4,45.0
2020,REG,16,M.Hardman,WR,KC,ATL,4.40,7.40,6,0.14,3,24.0
2020,REG,16,M.Pittman,WR,IND,PIT,3.80,6.80,6,0.18,3,38.0
2020,REG,16,C.Claypool,WR,PIT,IND,5.40,9.40,6,0.12,4,54.0
2020,REG,16,E.Sanders,WR,NO,MIN,9.50,13.50,5,0.18,4,83.0
2020,REG,16,C.Beasley,WR,BUF,NE,1.70,4.70,5,0.13,3,17.0
2020,REG,16,T.Lockett,WR,SEA,LA,4.40,7.40,5,0.17,3,44.0
2020,REG,16,C.Samuel,WR,CAR,WAS,15.80,20.80,5,0.18,5,106.0
2020,REG,16,I.Ford,WR,MIA,LV,3.70,7.70,5,0.15,4,37.0
2020,REG,16,K.Cole,WR,JAX,CHI,2.60,5.60,5,0.14,3,26.0
2020,REG,16,K.Coutee,WR,HOU,CIN,5.40,10.40,5,0.15,5,54.0
2020,REG,16,R.Gage,WR,ATL,KC,2.30,6.30,5,0.15,4,23.0
2020,REG,16,H.Renfrow,WR,LV,MIA,3.40,8.40,5,0.17,5,34.0
2020,REG,16,J.Guyton,WR,LAC,DEN,4.30,7.30,5,0.15,3,43.0
2020,REG,16,G.Davis,WR,BUF,NE,3.30,6.30,5,0.13,3,33.0
2020,REG,16,C.Lamb,WR,DAL,PHI,20.40,23.40,5,0.17,3,65.0
2020,REG,17,B.Cooks,WR,HOU,TEN,28.60,39.60,16,0.4,11,166.0
2020,REG,17,A.Brown,WR,TB,ATL,25.80,36.80,15,0.39,11,138.0
2020,REG,17,D.Parker,WR,MIA,BUF,11.60,18.60,14,0.24,7,116.0
2020,REG,17,T.Lockett,WR,SEA,SF,21.00,33.00,14,0.44,12,90.0
2020,REG,17,E.Sanders,WR,NO,CAR,12.30,21.30,13,0.45,9,63.0
2020,REG,17,D.Mooney,WR,CHI,GB,9.30,20.30,13,0.32,11,93.0
2020,REG,17,C.Ridley,WR,ATL,TB,2.60,10.60,12,0.29,8,52.0
2020,REG,17,J.Jefferson,WR,MIN,DET,13.30,22.30,12,0.32,9,133.0
2020,REG,17,L.Bowden,WR,MIA,BUF,4.98,12.98,12,0.2,8,44.0
2020,REG,17,M.Jones,WR,DET,MIN,30.00,38.00,11,0.35,8,180.0
2020,REG,17,C.Samuel,WR,CAR,NO,12.10,19.10,11,0.31,7,118.0
2020,REG,17,C.Davis,WR,TEN,HOU,3.90,8.90,11,0.41,5,39.0
2020,REG,17,D.Moore,WR,CAR,NO,10.10,15.10,11,0.31,5,101.0
2020,REG,17,A.Brown,WR,TEN,HOU,21.10,31.10,11,0.41,10,151.0
2020,REG,17,C.Claypool,WR,PIT,CLE,16.10,21.10,11,0.26,5,101.0
2020,REG,17,D.Hopkins,WR,ARI,LA,3.50,7.50,10,0.37,4,35.0
2020,REG,17,S.Shepard,WR,NYG,DAL,25.60,33.60,10,0.4,8,112.0
2020,REG,17,R.Gage,WR,ATL,TB,16.20,25.20,10,0.24,9,91.0
2020,REG,17,A.Cooper,WR,DAL,NYG,4.10,10.10,9,0.2,6,41.0
2020,REG,17,C.Conley,WR,JAX,IND,8.70,15.70,9,0.22,7,87.0
2020,REG,17,I.McKenzie,WR,BUF,MIA,24.50,30.50,9,0.24,6,65.0
2020,REG,17,D.Metcalf,WR,SEA,SF,2.10,5.10,9,0.28,3,21.0
2020,REG,17,L.Shenault,WR,JAX,IND,18.60,24.60,9,0.22,6,68.0
2020,REG,17,S.Diggs,WR,BUF,MIA,7.60,14.60,8,0.22,7,76.0
2020,REG,17,J.Smith-Schuster,WR,PIT,CLE,12.50,18.50,8,0.19,6,65.0
2020,REG,17,M.Gallup,WR,DAL,NYG,4.90,8.90,8,0.18,4,49.0
2020,REG,17,T.McLaurin,WR,WAS,PHI,10.00,17.00,8,0.28,7,40.0
2020,REG,17,M.Brown,WR,BAL,CIN,16.10,21.10,8,0.42,5,41.0
2020,REG,17,V.Jefferson,WR,LA,ARI,5.00,9.00,8,0.22,4,50.0
2020,REG,17,T.Hilton,WR,IND,JAX,10.70,13.70,7,0.27,3,27.0
2020,REG,17,R.Woods,WR,LA,ARI,3.60,7.60,7,0.19,4,36.0
2020,REG,17,R.Chosen,WR,CAR,NO,4.00,7.00,7,0.19,3,40.0
2020,REG,17,D.Robinson,WR,KC,LAC,5.80,11.80,7,0.23,6,58.0
2020,REG,17,I.Ford,WR,MIA,BUF,3.70,6.70,7,0.12,3,37.0
2020,REG,17,M.Williams,WR,LAC,KC,16.80,22.80,7,0.23,6,108.0
2020,REG,17,K.Cole,WR,JAX,IND,2.30,5.30,7,0.18,3,23.0
2020,REG,17,C.Godwin,WR,TB,ATL,25.30,30.30,7,0.18,5,133.0
2020,REG,17,K.Coutee,WR,HOU,TEN,9.00,15.00,7,0.18,6,90.0
2020,REG,17,J.Meyers,WR,NE,NYJ,12.26,18.26,7,0.23,6,68.0
2020,REG,17,H.Renfrow,WR,LV,DEN,2.40,5.40,7,0.2,3,24.0
2020,REG,17,C.Lamb,WR,DAL,NYG,4.60,9.60,7,0.16,5,43.0
2020,REG,17,J.Jeudy,WR,DEN,LV,22.00,27.00,7,0.18,5,140.0
2020,REG,17,A.Green,WR,CIN,BAL,0.00,0.00,6,0.3,0,0.0
2020,REG,17,M.Sanu,WR,DET,MIN,1.60,3.60,6,0.19,2,13.0
2020,REG,17,D.Adams,WR,GB,CHI,10.60,16.60,6,0.25,6,46.0
2020,REG,17,J.Landry,WR,CLE,PIT,11.40,16.40,6,0.23,5,51.0
2020,REG,17,B.Perriman,WR,NYJ,NE,8.40,11.40,6,0.18,3,84.0
2020,REG,17,K.Bourne,WR,SF,SEA,7.60,12.60,6,0.17,5,76.0
2020,REG,17,J.Reynolds,WR,LA,ARI,2.90,6.90,6,0.16,4,29.0
2020,REG,17,B.Pringle,WR,KC,LAC,11.20,15.20,6,0.19,4,52.0
2020,REG,17,D.Hamilton,WR,DEN,LV,1.80,3.80,6,0.15,2,18.0
2020,REG,17,T.Sherfield,WR,ARI,LA,4.40,8.40,6,0.22,4,44.0
2020,REG,17,A.Thielen,WR,MIN,DET,5.70,9.70,5,0.13,4,57.0
2020,REG,17,A.Robinson,WR,CHI,GB,3.70,5.70,5,0.12,2,37.0
2020,REG,17,C.Sims,WR,WAS,PHI,4.30,9.30,5,0.17,5,43.0
2020,REG,17,R.James,WR,SF,SEA,6.60,9.60,5,0.14,3,66.0
2020,REG,17,G.Davis,WR,BUF,MIA,16.70,18.70,5,0.14,2,107.0
2020,REG,17,Q.Watkins,WR,PHI,WAS,0.60,1.60,5,0.17,1,6.0
2020,REG,17,T.Cleveland,WR,DEN,LV,4.50,8.50,5,0.12,4,45.0
2020,POST,18,J.Smith-Schuster,WR,PIT,CLE,21.70,34.70,19,0.28,13,157.0
2020,POST,18,D.Johnson,WR,PIT,CLE,11.70,22.70,16,0.24,11,117.0
2020,POST,18,C.Sims,WR,WAS,TB,10.40,17.40,13,0.32,7,104.0
2020,POST,18,C.Godwin,WR,TB,WAS,13.90,18.90,12,0.32,5,79.0
2020,POST,18,D.Metcalf,WR,SEA,LA,21.60,26.60,11,0.42,5,96.0
2020,POST,18,M.Evans,WR,TB,WAS,11.90,17.90,10,0.26,6,119.0
2020,POST,18,A.Brown,WR,TEN,BAL,14.30,20.30,10,0.38,6,83.0
2020,POST,18,M.Pittman,WR,IND,BUF,10.10,15.10,10,0.23,5,90.0
2020,POST,18,S.Diggs,WR,BUF,IND,18.80,24.80,9,0.26,6,128.0
2020,POST,18,C.Kupp,WR,LA,SEA,7.80,11.80,9,0.38,4,78.0
2020,POST,18,M.Brown,WR,BAL,TEN,12.80,19.80,9,0.38,7,109.0
2020,POST,18,R.Woods,WR,LA,SEA,10.50,14.50,8,0.33,4,48.0
2020,POST,18,J.Landry,WR,CLE,PIT,15.20,20.20,8,0.24,5,92.0
2020,POST,18,C.Beasley,WR,BUF,IND,5.70,12.70,7,0.21,7,57.0
2020,POST,18,A.Robinson,WR,CHI,NO,5.50,11.50,7,0.26,6,55.0
2020,POST,18,M.Thomas,WR,NO,CHI,13.30,18.30,7,0.19,5,73.0
2020,POST,18,R.Higgins,WR,CLE,PIT,2.80,4.80,7,0.21,2,28.0
2020,POST,18,D.Harty,WR,NO,CHI,8.10,15.10,7,0.19,7,83.0
2020,POST,18,T.McLaurin,WR,WAS,TB,7.50,13.50,7,0.17,6,75.0
2020,POST,18,C.Claypool,WR,PIT,CLE,17.90,22.90,7,0.1,5,59.0
2020,POST,18,J.Washington,WR,PIT,CLE,7.20,12.20,6,0.09,5,72.0
2020,POST,18,T.Hilton,WR,IND,BUF,3.20,5.20,5,0.12,2,32.0
2020,POST,18,Z.Pascal,WR,IND,BUF,9.70,12.70,5,0.12,3,37.0
2020,POST,19,J.Brown,WR,BUF,BAL,6.20,14.20,11,0.31,8,62.0
2020,POST,19,S.Diggs,WR,BUF,BAL,16.60,24.60,11,0.31,8,106.0
2020,POST,19,R.Woods,WR,LA,GB,4.80,12.80,10,0.38,8,48.0
2020,POST,19,D.Adams,WR,GB,LA,12.60,21.60,10,0.29,9,66.0
2020,POST,19,J.Landry,WR,CLE,KC,8.00,15.00,10,0.29,7,20.0
2020,POST,19,T.Hill,WR,KC,CLE,11.90,19.90,10,0.27,8,110.0
2020,POST,19,E.Sanders,WR,NO,TB,4.80,10.80,9,0.26,6,48.0
2020,POST,19,M.Valdes-Scantling,WR,GB,LA,3.30,7.30,8,0.24,4,33.0
2020,POST,19,A.Lazard,WR,GB,LA,15.60,19.60,8,0.24,4,96.0
2020,POST,19,R.Higgins,WR,CLE,KC,8.80,13.80,7,0.21,5,88.0
2020,POST,19,C.Godwin,WR,TB,NO,3.40,7.40,7,0.21,4,34.0
2020,POST,19,M.Brown,WR,BAL,BUF,8.70,12.70,7,0.2,4,87.0
2020,POST,19,V.Jefferson,WR,LA,GB,10.60,16.60,7,0.27,6,46.0
2020,POST,19,W.Snead,WR,BAL,BUF,2.50,7.50,5,0.14,5,25.0
2020,POST,20,D.Adams,WR,GB,TB,12.70,21.70,15,0.33,9,67.0
2020,POST,20,S.Diggs,WR,BUF,KC,7.70,13.70,11,0.25,6,77.0
2020,POST,20,T.Hill,WR,KC,BUF,17.20,26.20,11,0.29,9,172.0
2020,POST,20,C.Beasley,WR,BUF,KC,8.80,15.80,9,0.2,7,88.0
2020,POST,20,C.Godwin,WR,TB,GB,11.60,16.60,9,0.26,5,110.0
2020,POST,20,M.Evans,WR,TB,GB,11.10,14.10,8,0.23,3,51.0
2020,POST,20,M.Valdes-Scantling,WR,GB,TB,17.50,21.50,6,0.13,4,115.0
2020,POST,20,A.Lazard,WR,GB,TB,6.20,9.20,6,0.13,3,62.0
2020,POST,20,B.Pringle,WR,KC,BUF,2.20,5.20,5,0.13,3,22.0
2020,POST,21,T.Hill,WR,KC,TB,7.80,14.80,10,0.22,7,73.0
2020,POST,21,A.Brown,WR,TB,KC,8.20,13.20,6,0.21,5,22.0
2020,POST,21,M.Hardman,WR,KC,TB,0.40,2.40,6,0.13,2,4.0
2019,REG,1,J.Crowder,WR,NYJ,BUF,10.30,24.30,17,0.41,14,99.0
2019,REG,1,L.Fitzgerald,WR,ARI,DET,17.30,25.30,13,0.25,8,113.0
2019,REG,1,D.Amendola,WR,DET,ARI,16.40,23.40,13,0.32,7,104.0
2019,REG,1,R.Woods,WR,LA,CAR,8.60,16.60,13,0.34,8,70.0
2019,REG,1,D.Hopkins,WR,HOU,NO,23.10,31.10,13,0.45,8,111.0
2019,REG,1,A.Robinson,WR,CHI,GB,10.20,17.20,13,0.3,7,102.0
2019,REG,1,M.Thomas,WR,NO,HOU,12.30,22.30,13,0.33,10,123.0
2019,REG,1,T.Boyd,WR,CIN,SEA,6.30,14.30,12,0.24,8,60.0
2019,REG,1,J.Ross,WR,CIN,SEA,27.80,34.80,12,0.24,7,158.0
2019,REG,1,C.Kirk,WR,ARI,DET,6.40,10.40,12,0.23,4,32.0
2019,REG,1,J.Edelman,WR,NE,PIT,10.38,16.38,11,0.3,6,83.0
2019,REG,1,J.Jones,WR,ATL,MIN,9.10,15.10,11,0.24,6,31.0
2019,REG,1,O.Beckham,WR,CLE,TEN,7.10,14.10,11,0.29,7,71.0
2019,REG,1,S.Watkins,WR,KC,JAX,37.80,46.80,11,0.32,9,198.0
2019,REG,1,K.Allen,WR,LAC,IND,18.30,26.30,10,0.29,8,123.0
2019,REG,1,J.Brown,WR,BUF,NYJ,18.30,25.30,10,0.29,7,123.0
2019,REG,1,D.Moncrief,WR,PIT,NE,0.70,3.70,10,0.21,3,7.0
2019,REG,1,C.Kupp,WR,LA,CAR,4.60,11.60,10,0.26,7,46.0
2019,REG,1,D.Moore,WR,CAR,LA,5.60,12.60,10,0.27,7,76.0
2019,REG,1,K.Johnson,WR,ARI,DET,4.60,9.60,10,0.19,5,46.0
2019,REG,1,D.Jackson,WR,PHI,WAS,27.40,35.40,9,0.23,8,154.0
2019,REG,1,C.Beasley,WR,BUF,NYJ,4.00,9.00,9,0.26,5,40.0
2019,REG,1,T.Hilton,WR,IND,LAC,20.70,28.70,9,0.33,8,87.0
2019,REG,1,A.Cooper,WR,DAL,NYG,16.60,22.60,9,0.28,6,106.0
2019,REG,1,K.Golladay,WR,DET,ARI,10.20,14.20,9,0.22,4,42.0
2019,REG,1,D.Adams,WR,GB,CHI,3.60,7.60,8,0.3,4,36.0
2019,REG,1,J.Smith-Schuster,WR,PIT,NE,7.80,13.80,8,0.17,6,78.0
2019,REG,1,C.Sutton,WR,DEN,LV,12.00,19.00,8,0.27,7,120.0
2019,REG,1,T.Ginn,WR,NO,HOU,10.10,17.10,7,0.18,7,101.0
2019,REG,1,E.Sanders,WR,DEN,LV,14.60,19.60,7,0.23,5,86.0
2019,REG,1,A.Jeffery,WR,PHI,WAS,17.10,22.10,7,0.18,5,49.0
2019,REG,1,P.Richardson,WR,WAS,PHI,3.60,7.60,7,0.16,4,36.0
2019,REG,1,C.Latimer,WR,NYG,DAL,7.40,10.40,7,0.16,3,74.0
2019,REG,1,J.Landry,WR,CLE,TEN,7.70,11.70,7,0.18,4,67.0
2019,REG,1,D.Parker,WR,MIA,BAL,7.50,10.50,7,0.22,3,75.0
2019,REG,1,D.Byrd,WR,ARI,DET,4.20,8.20,7,0.13,4,42.0
2019,REG,1,C.Conley,WR,JAX,KC,15.70,21.70,7,0.21,6,97.0
2019,REG,1,T.Williams,WR,LV,DEN,16.50,22.50,7,0.27,6,105.0
2019,REG,1,S.Shepard,WR,NYG,DAL,4.20,10.20,7,0.16,6,42.0
2019,REG,1,R.Chosen,WR,NYJ,BUF,2.30,5.30,7,0.17,3,23.0
2019,REG,1,M.Gallup,WR,DAL,NYG,15.80,22.80,7,0.22,7,158.0
2019,REG,1,T.McLaurin,WR,WAS,PHI,18.50,23.50,7,0.16,5,125.0
2019,REG,1,M.Sanu,WR,ATL,MIN,5.70,10.70,6,0.13,5,57.0
2019,REG,1,B.Cooks,WR,LA,CAR,3.90,5.90,6,0.16,2,39.0
2019,REG,1,R.Switzer,WR,PIT,NE,2.90,8.90,6,0.13,6,29.0
2019,REG,1,D.Westbrook,WR,JAX,KC,9.20,14.20,6,0.18,5,30.0
2019,REG,1,C.Godwin,WR,TB,SF,11.30,14.30,6,0.18,3,53.0
2019,REG,1,M.Valdes-Scantling,WR,GB,CHI,5.20,9.20,6,0.22,4,52.0
2019,REG,1,T.Quinn,WR,WAS,PHI,9.30,13.30,6,0.14,4,33.0
2019,REG,1,J.Washington,WR,PIT,NE,5.10,7.10,6,0.13,2,51.0
2019,REG,1,C.Ridley,WR,ATL,MIN,12.40,16.40,6,0.13,4,64.0
2019,REG,1,D.Metcalf,WR,SEA,CIN,8.90,12.90,6,0.32,4,89.0
2019,REG,1,R.Cobb,WR,DAL,NYG,12.90,16.90,5,0.16,4,69.0
2019,REG,1,B.Fowler,WR,NYG,DAL,4.00,9.00,5,0.11,5,40.0
2019,REG,1,T.Gabriel,WR,CHI,GB,2.40,4.40,5,0.11,2,24.0
2019,REG,1,M.Evans,WR,TB,SF,2.80,4.80,5,0.15,2,28.0
2019,REG,1,N.Agholor,WR,PHI,WAS,1.10,3.10,5,0.13,2,11.0
2019,REG,1,J.Hardy,WR,ATL,MIN,4.10,8.10,5,0.11,4,41.0
2019,REG,1,B.Perriman,WR,TB,SF,1.00,3.00,5,0.15,2,10.0
2019,REG,1,D.Johnson,WR,PIT,NE,2.50,5.50,5,0.11,3,25.0
2019,REG,1,P.Williams,WR,MIA,BAL,8.40,11.40,5,0.16,3,24.0
2019,REG,1,D.Willis,WR,CIN,SEA,3.00,6.00,5,0.1,3,30.0
2019,REG,1,M.Brown,WR,BAL,MIA,26.70,30.70,5,0.2,4,147.0
2019,REG,2,K.Allen,WR,LAC,DET,9.80,17.80,15,0.43,8,98.0
2019,REG,2,D.Moore,WR,CAR,TB,8.90,17.90,14,0.29,9,89.0
2019,REG,2,E.Sanders,WR,DEN,CHI,17.80,28.80,13,0.26,11,98.0
2019,REG,2,S.Watkins,WR,KC,LV,4.90,10.90,13,0.3,6,49.0
2019,REG,2,M.Thomas,WR,NO,LA,8.90,18.90,13,0.41,10,89.0
2019,REG,2,C.Samuel,WR,CAR,TB,9.30,14.30,13,0.27,5,91.0
2019,REG,2,M.Brown,WR,BAL,ARI,8.60,16.60,13,0.37,8,86.0
2019,REG,2,T.Lockett,WR,SEA,PIT,7.90,17.90,12,0.34,10,79.0
2019,REG,2,L.Fitzgerald,WR,ARI,BAL,10.40,15.40,11,0.3,5,104.0
2019,REG,2,N.Agholor,WR,PHI,ATL,16.70,24.70,11,0.23,8,107.0
2019,REG,2,J.Jones,WR,ATL,PHI,22.60,27.60,10,0.23,5,106.0
2019,REG,2,B.Fowler,WR,NYG,BUF,7.10,12.10,10,0.23,5,51.0
2019,REG,2,O.Beckham,WR,CLE,NYJ,22.10,28.10,10,0.31,6,161.0
2019,REG,2,T.Boyd,WR,CIN,SF,12.20,22.20,10,0.24,10,122.0
2019,REG,2,K.Golladay,WR,DET,LAC,17.70,25.70,10,0.33,8,117.0
2019,REG,2,C.Ridley,WR,ATL,PHI,16.50,24.50,10,0.23,8,105.0
2019,REG,2,D.Adams,WR,GB,MIN,10.60,17.60,9,0.29,7,106.0
2019,REG,2,C.Kupp,WR,LA,NO,12.60,17.60,9,0.32,5,120.0
2019,REG,2,C.Godwin,WR,TB,CAR,18.10,26.10,9,0.36,8,121.0
2019,REG,2,D.Chark,WR,JAX,HOU,11.50,18.50,9,0.27,7,55.0
2019,REG,2,T.McLaurin,WR,WAS,DAL,12.20,17.20,9,0.24,5,62.0
2019,REG,2,A.Brown,WR,NE,MIA,12.10,16.10,8,0.29,4,56.0
2019,REG,2,A.Thielen,WR,MIN,GB,7.50,12.50,8,0.3,5,75.0
2019,REG,2,D.Hopkins,WR,HOU,JAX,4.00,9.00,8,0.28,5,40.0
2019,REG,2,J.Brown,WR,BUF,NYG,7.20,14.20,8,0.29,7,72.0
2019,REG,2,M.Evans,WR,TB,CAR,6.10,10.10,8,0.32,4,61.0
2019,REG,2,J.Ross,WR,CIN,SF,17.20,21.20,8,0.19,4,112.0
2019,REG,2,M.Hollins,WR,PHI,ATL,5.00,10.00,8,0.17,5,50.0
2019,REG,2,J.Smith-Schuster,WR,PIT,SEA,8.40,13.40,8,0.24,5,84.0
2019,REG,2,M.Gallup,WR,DAL,WAS,6.80,12.80,8,0.27,6,68.0
2019,REG,2,C.Kirk,WR,ARI,BAL,11.40,17.40,8,0.22,6,114.0
2019,REG,2,H.Renfrow,WR,LV,KC,3.00,7.00,8,0.22,4,30.0
2019,REG,2,M.Sanu,WR,ATL,PHI,1.60,5.60,7,0.16,4,16.0
2019,REG,2,J.Landry,WR,CLE,NYJ,3.20,6.20,7,0.22,3,32.0
2019,REG,2,A.Robinson,WR,CHI,DEN,4.10,8.10,7,0.26,4,41.0
2019,REG,2,D.Parker,WR,MIA,NE,0.00,0.00,7,0.18,0,0.0
2019,REG,2,S.Diggs,WR,MIN,GB,8.90,9.90,7,0.26,1,49.0
2019,REG,2,D.Byrd,WR,ARI,BAL,4.50,10.50,7,0.19,6,45.0
2019,REG,2,T.Williams,WR,LV,KC,10.60,15.60,7,0.19,5,46.0
2019,REG,2,J.Grant,WR,MIA,NE,1.80,4.80,7,0.18,3,22.0
2019,REG,2,W.Fuller,WR,HOU,JAX,4.00,8.00,7,0.24,4,40.0
2019,REG,2,T.Quinn,WR,WAS,DAL,3.60,7.60,7,0.19,4,36.0
2019,REG,2,C.Sutton,WR,DEN,CHI,4.00,8.00,7,0.14,4,40.0
2019,REG,2,D.Metcalf,WR,SEA,PIT,12.10,15.10,7,0.2,3,61.0
2019,REG,2,D.Samuel,WR,SF,CIN,15.30,20.30,7,0.27,5,86.0
2019,REG,2,R.Cobb,WR,DAL,WAS,3.50,8.50,6,0.2,5,24.0
2019,REG,2,M.Jones,WR,DET,LAC,4.30,9.30,6,0.2,5,43.0
2019,REG,2,J.Wright,WR,CAR,TB,1.50,3.50,6,0.12,2,15.0
2019,REG,2,T.Hilton,WR,IND,TEN,10.30,14.30,6,0.23,4,43.0
2019,REG,2,J.Crowder,WR,NYJ,CLE,4.00,8.00,6,0.2,4,40.0
2019,REG,2,R.Chosen,WR,NYJ,CLE,8.10,12.10,6,0.2,4,81.0
2019,REG,2,D.Robinson,WR,KC,LV,29.20,35.20,6,0.14,6,172.0
2019,REG,2,D.Hamilton,WR,DEN,CHI,1.50,3.50,6,0.12,2,15.0
2019,REG,2,M.Hardman,WR,KC,LV,12.10,16.10,6,0.14,4,61.0
2019,REG,2,P.Williams,WR,MIA,NE,6.30,10.30,6,0.15,4,63.0
2019,REG,2,J.Gordon,WR,NE,MIA,1.90,3.90,5,0.18,2,19.0
2019,REG,2,R.Grant,WR,LV,KC,-0.20,0.80,5,0.14,1,-2.0
2019,REG,2,C.Latimer,WR,NYG,BUF,3.00,6.00,5,0.11,3,30.0
2019,REG,2,A.Cooper,WR,DAL,WAS,10.40,14.40,5,0.17,4,44.0
2019,REG,2,C.Conley,WR,JAX,HOU,7.30,11.30,5,0.15,4,73.0
2019,REG,2,C.Core,WR,NYG,BUF,2.80,5.80,5,0.11,3,28.0
2019,REG,2,M.Williams,WR,LAC,DET,8.30,11.30,5,0.14,3,83.0
2019,REG,2,D.Westbrook,WR,JAX,HOU,0.30,1.30,5,0.15,1,3.0
2019,REG,2,C.Davis,WR,TEN,IND,3.80,6.80,5,0.19,3,38.0
2019,REG,2,M.Valdes-Scantling,WR,GB,MIN,1.90,4.90,5,0.16,3,19.0
2019,REG,2,A.Brown,WR,TEN,IND,2.50,5.50,5,0.19,3,25.0
2019,REG,3,K.Allen,WR,LAC,HOU,30.60,43.60,17,0.37,13,183.0
2019,REG,3,M.Evans,WR,TB,NYG,37.00,45.00,15,0.42,8,190.0
2019,REG,3,T.Lockett,WR,SEA,NO,21.40,32.40,14,0.3,11,154.0
2019,REG,3,B.Cooks,WR,LA,CLE,12.00,20.00,12,0.32,8,112.0
2019,REG,3,N.Agholor,WR,PHI,DET,15.00,23.00,12,0.33,8,50.0
2019,REG,3,C.Kupp,WR,LA,CLE,22.10,33.10,12,0.32,11,101.0
2019,REG,3,C.Kirk,WR,ARI,CAR,5.90,15.90,12,0.29,10,59.0
2019,REG,3,P.Williams,WR,MIA,DAL,6.80,10.80,12,0.29,4,68.0
2019,REG,3,J.Gordon,WR,NE,NYJ,8.40,14.40,11,0.26,6,83.0
