season,week,team_abbr,opponent_abbr,home,role,result,score,spread,over_under
2020,16,ARI,SF,False,Favorite,L,12-20,-5.0,U 48.5
2020,16,SF,ARI,True,Underdog,,,-5.0,U 48.5
2020,16,MIA,LV,True,Favorite,W,26-25,-3.0,O 48
2020,16,LV,MIA,False,Underdog,,,-3.0,O 48
2020,16,BAL,NYG,False,Favorite,W,27-13,-10.0,U 43
2020,16,NYG,BAL,True,Underdog,,,-10.0,U 43
2020,16,HOU,CIN,False,Favorite,L,31-37,-7.5,O 46
2020,16,CIN,HOU,True,Underdog,,,-7.5,O 46
2020,16,CHI,JAX,True,Favorite,W,41-17,-9.5,O 47
2020,16,JAX,CHI,False,Underdog,,,-9.5,O 47
2020,16,KC,ATL,False,Favorite,W,17-14,-11.0,U 54
2020,16,ATL,KC,True,Underdog,,,-11.0,U 54
2020,16,CLE,NYJ,True,Favorite,L,16-23,-6.5,U 45
2020,16,NYJ,CLE,False,Underdog,,,-6.5,U 45
2020,16,IND,PIT,True,Favorite,L,24-28,-1.0,O 43.5
2020,16,PIT,IND,False,Underdog,,,-1.0,O 43.5
2020,16,LAC,DEN,False,Favorite,W,19-16,-2.5,U 47.5
2020,16,DEN,LAC,True,Underdog,,,-2.5,U 47.5
2020,16,CAR,WAS,True,Favorite,W,20-13,-1.0,U 41.5
2020,16,WAS,CAR,False,Underdog,,,-1.0,U 41.5
2020,16,PHI,DAL,True,Favorite,L,17-37,-3.0,O 50
2020,16,DAL,PHI,False,Underdog,,,-3.0,O 50
2020,16,SEA,LA,False,Favorite,W,20-9,-1.5,U 47.5
2020,16,LA,SEA,True,Underdog,,,-1.5,U 47.5
2020,16,GB,TEN,False,Favorite,W,40-14,-3.0,O 52.5
2020,16,TEN,GB,True,Underdog,,,-3.0,O 52.5
2020,16,BUF,NE,True,Favorite,W,38-9,-7.0,U 47.5
2020,16,NE,BUF,False,Underdog,,,-7.0,U 47.5
2020,17,MIA,BUF,True,Favorite,L,26-56,-3.5,O 43
2020,17,BUF,MIA,False,Underdog,,,-3.5,O 43
2020,17,BAL,CIN,True,Favorite,W,38-3,-13.5,U 46
2020,17,CIN,BAL,False,Underdog,,,-13.5,U 46
2020,17,CLE,PIT,False,Favorite,W,24-22,-10.5,O 44.5
2020,17,PIT,CLE,True,Underdog,,,-10.5,O 44.5
2020,17,MIN,DET,True,Favorite,W,37-35,-3.0,O 53.5
2020,17,DET,MIN,False,Underdog,,,-3.0,O 53.5
2020,17,NE,NYJ,False,Favorite,W,28-14,-3.0,O 41
2020,17,NYJ,NE,True,Underdog,,,-3.0,O 41
2020,17,DAL,NYG,True,Favorite,L,19-23,-1.5,U 44.5
2020,17,NYG,DAL,False,Underdog,,,-1.5,U 44.5
2020,17,TB,ATL,False,Favorite,W,44-27,-7.5,O 51.5
2020,17,ATL,TB,True,Underdog,,,-7.5,O 51.5
2020,17,NO,CAR,True,Favorite,W,33-7,-6.0,U 47
2020,17,CAR,NO,False,Underdog,,,-6.0,U 47
2020,17,GB,CHI,True,Favorite,W,35-16,-4.5,O 48
2020,17,CHI,GB,False,Underdog,,,-4.5,O 48
2020,17,LV,DEN,True,Favorite,W,32-31,-2.5,O 50.5
2020,17,DEN,LV,False,Underdog,,,-2.5,O 50.5
2020,17,TEN,HOU,True,Favorite,W,41-38,-7.0,O 55.5
2020,17,HOU,TEN,False,Underdog,,,-7.0,O 55.5
2020,17,IND,JAX,False,Favorite,W,28-14,-15.5,U 47.5
2020,17,JAX,IND,True,Underdog,,,-15.5,U 47.5
2020,17,LAC,KC,True,Favorite,W,38-21,-7.0,O 43
2020,17,KC,LAC,False,Underdog,,,-7.0,O 43
2020,17,LA,ARI,False,Favorite,W,18-7,-1.0,U 42
2020,17,ARI,LA,True,Underdog,,,-1.0,U 42
2020,17,SEA,SF,True,Favorite,W,26-23,-7.0,O 44.5
2020,17,SF,SEA,False,Underdog,,,-7.0,O 44.5
2020,17,WAS,PHI,True,Favorite,W,20-14,-6.5,U 44
2020,17,PHI,WAS,False,Underdog,,,-6.5,U 44
