Year,Week,Player,G,REC,YDS,YBC,AIR,YAC,YACON,BRKTKL,TGT,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,FPTS,ROST,REC_rz,TGT_rz,REC PCT_rz,Y/R_rz,TGT PCT_rz
2017,2,Randall Cobb (FA),1,6,60,25,0,35,19,0,9,6,0,0,3,0,0,0,0,7.0,0.0%,1.0,2.0,50.0%,10.0,50.0%
2017,2,Russell Shepard (FA),1,1,6,0,0,6,1,0,2,1,0,0,0,0,0,0,0,0.6,0.0%,0.0,1.0,0.0%,0.0,50.0%
2017,2,Trent Taylor (SF),1,2,6,4,0,2,0,0,4,2,0,0,0,0,0,0,0,0.6,0.0%,0.0,1.0,0.0%,0.0,25.0%
2017,2,Dez Bryant (FA),1,7,59,45,0,14,8,0,16,8,1,3,2,0,0,0,0,11.9,2.6%,1.0,3.0,33.3%,3.0,75.0%
2017,2,Deonte Thompson (FA),1,4,57,52,0,5,1,0,5,4,0,1,4,1,0,0,0,11.7,0.0%,1.0,2.0,50.0%,14.0,28.6%
2017,2,Chris Conley (SF),1,4,55,50,0,5,0,0,4,4,0,0,1,1,1,0,0,5.5,0.1%,,,,,
2017,2,Tyrell Williams (FA),1,4,54,36,0,18,5,0,4,4,0,0,3,1,0,0,0,5.4,0.0%,,,,,
2017,2,Josh Bellamy (FA),1,4,51,48,0,3,3,0,7,5,1,0,3,0,0,0,0,5.1,0.0%,,,,,
2017,2,T.Y. Hilton (FA),1,4,49,30,0,19,6,1,6,4,0,1,3,0,0,0,0,4.9,1.6%,0.0,2.0,0.0%,0.0,66.7%
2017,2,Jamison Crowder (WAS),1,4,47,9,0,38,7,1,5,4,0,0,2,1,0,0,0,4.7,0.1%,,,,,
2017,2,Adam Thielen (CAR),1,5,44,34,0,10,0,0,6,5,0,0,1,1,0,0,0,2.4,70.1%,,,,,
2017,2,Doug Baldwin (FA),1,6,44,29,0,15,2,1,9,6,0,0,2,0,0,0,0,4.4,0.0%,1.0,2.0,50.0%,2.0,40.0%
2017,2,Eli Rogers (FA),1,4,43,26,0,17,0,0,7,4,0,1,2,0,0,0,0,4.3,0.0%,0.0,1.0,0.0%,0.0,25.0%
2017,2,Rishard Matthews (FA),1,3,43,39,0,4,0,0,5,3,0,0,2,1,0,0,0,4.3,0.0%,1.0,2.0,50.0%,8.0,100.0%
2017,2,Tyreek Hill (MIA),1,4,43,5,0,38,21,4,6,4,0,0,2,0,0,0,0,4.9,99.2%,,,,,
2017,2,Taywan Taylor (FA),1,1,42,39,0,3,0,0,1,1,0,0,1,1,1,1,0,5.8,0.0%,,,,,
2017,2,Corey Davis (FA),1,1,4,3,0,1,2,1,3,1,0,0,0,0,0,0,0,0.4,0.0%,,,,,
2017,2,DeSean Jackson (FA),1,3,39,36,0,3,2,0,7,4,1,0,2,1,0,0,0,3.9,0.6%,,,,,
2017,2,Brandin Cooks (DAL),1,2,37,28,0,9,1,0,4,2,0,0,2,1,0,0,0,4.3,25.4%,,,,,
2017,2,Kenny Stills (FA),1,2,37,34,0,3,0,0,5,2,0,0,1,1,0,0,0,9.7,0.0%,0.0,1.0,0.0%,0.0,20.0%
2017,2,Odell Beckham Jr. (FA),1,4,36,24,0,12,4,0,5,5,1,0,2,0,0,0,0,3.6,2.6%,,,,,
2017,2,Amari Cooper (BUF),1,4,33,19,0,14,2,0,5,4,0,0,2,0,0,0,0,3.3,79.7%,,,,,
2017,2,Cole Beasley (FA),1,4,33,23,0,10,0,0,8,4,0,0,1,0,0,0,0,3.3,0.0%,0.0,1.0,0.0%,0.0,25.0%
2017,2,Cooper Kupp (LAR),1,3,33,18,0,15,1,0,6,4,0,1,2,0,0,0,0,3.3,96.0%,1.0,1.0,100.0%,5.0,100.0%
2017,2,Laquon Treadwell (IND),1,3,33,22,0,11,3,0,6,3,0,0,2,0,0,0,0,3.3,0.0%,,,,,
2017,2,Eric Decker (FA),1,3,32,30,0,2,0,0,5,3,0,0,2,0,0,0,0,3.2,0.6%,,,,,
2017,2,Mack Hollins (BUF),1,3,32,23,0,9,2,0,3,3,0,0,2,0,0,0,0,3.2,0.8%,,,,,
2017,2,Jeremy Maclin (FA),1,4,31,23,0,8,6,0,5,4,0,1,1,0,0,0,0,9.1,0.0%,1.0,1.0,100.0%,2.0,100.0%
2017,2,Kamar Aiken (FA),1,3,31,14,0,17,3,0,9,4,0,0,2,0,0,0,0,3.1,0.0%,,,,,
2017,2,Terrelle Pryor Sr. (FA),1,2,31,13,0,18,0,0,4,2,0,0,1,1,0,0,0,3.1,0.0%,,,,,
2017,2,Brandon LaFell (FA),1,4,30,19,0,11,5,1,7,5,0,0,2,0,0,0,0,3.0,0.0%,1.0,2.0,50.0%,2.0,100.0%
2017,2,Jordan Matthews (CAR),1,3,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3.0,0.0%,,,,,
2017,2,Sammy Watkins (FA),1,2,30,8,0,22,20,0,2,2,0,0,1,1,0,0,0,3.0,0.0%,,,,,
2017,2,Charone Peake (FA),1,1,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0.3,0.0%,,,,,
2017,2,Brittan Golden (FA),1,1,29,5,0,24,2,0,2,2,0,0,1,1,0,0,0,2.9,0.0%,,,,,
2017,2,Josh Reynolds (JAC),1,1,28,6,0,22,0,0,1,1,0,0,1,1,0,0,0,2.8,4.4%,,,,,
2017,2,Robbie Chosen (FA),1,2,28,18,0,10,1,0,4,2,0,0,1,0,0,0,0,2.8,0.0%,0.0,1.0,0.0%,0.0,50.0%
2017,2,Marvin Jones Jr. (FA),1,1,27,27,0,0,0,0,5,2,0,0,1,1,0,0,0,8.7,0.0%,,,,,
2017,2,Ricardo Louis (FA),1,2,27,12,0,15,3,0,2,2,0,0,1,1,0,0,0,2.7,0.0%,,,,,
2017,2,Stefon Diggs (HOU),1,2,27,26,0,1,0,0,6,2,0,0,1,1,0,0,0,3.1,37.5%,,,,,
2017,2,Tanner Gentry (FA),1,2,27,27,0,0,0,0,3,3,1,0,2,0,0,0,0,2.7,0.0%,0.0,1.0,0.0%,0.0,14.3%
2017,2,Marquise Goodwin (FA),1,3,26,15,0,11,0,0,6,4,1,0,2,0,0,0,0,2.6,0.0%,0.0,1.0,0.0%,0.0,25.0%
2017,2,Pierre Garcon (FA),1,3,26,16,0,10,0,0,5,3,0,0,1,0,0,0,0,2.6,0.0%,0.0,2.0,0.0%,0.0,50.0%
2017,2,Golden Tate (FA),1,4,25,-3,0,28,8,1,4,4,0,0,1,0,0,0,0,2.5,0.0%,,,,,
2017,2,Geronimo Allison (FA),1,3,24,11,0,13,0,0,5,3,0,0,1,0,0,0,0,2.4,0.0%,,,,,
2017,2,Ted Ginn Jr. (FA),1,3,24,23,0,1,0,0,6,4,1,1,1,0,0,0,0,2.4,0.0%,1.0,2.0,50.0%,5.0,40.0%
2017,2,Sterling Shepard (TB),1,2,23,19,0,4,0,0,4,2,0,0,2,0,0,0,0,3.0,6.4%,0.0,1.0,0.0%,0.0,50.0%
2017,2,Albert Wilson (FA),1,2,22,0,0,22,6,1,3,2,0,0,2,0,0,0,0,2.6,0.0%,,,,,
2017,2,Cody Latimer (FA),1,2,22,14,0,8,4,0,2,2,0,0,1,0,0,0,0,2.2,0.0%,,,,,
2017,2,Larry Fitzgerald (FA),1,3,21,4,0,17,10,0,6,3,0,1,1,0,0,0,0,2.1,0.2%,0.0,1.0,0.0%,0.0,20.0%
2017,2,Kenny Britt (FA),1,1,2,-5,0,7,1,0,2,1,0,0,0,0,0,0,0,0.2,0.0%,,,,,
2017,2,Justin Hardy (FA),1,1,19,11,0,8,6,0,2,1,0,0,1,0,0,0,0,1.9,0.0%,,,,,
2017,2,Paul Richardson Jr. (FA),1,2,19,5,0,14,0,0,5,2,0,1,1,0,0,0,0,7.9,0.0%,1.0,1.0,100.0%,9.0,20.0%
2017,2,Adam Humphries (FA),1,2,18,15,0,3,2,0,3,2,0,0,0,0,0,0,0,1.8,0.0%,1.0,1.0,100.0%,9.0,25.0%
2017,2,Andre Holmes (FA),1,2,18,17,0,1,0,0,4,2,0,0,0,0,0,0,0,1.8,0.0%,,,,,
2017,2,Brice Butler (FA),1,1,18,17,0,1,0,0,2,2,1,0,1,0,0,0,0,1.8,0.0%,,,,,
2017,2,Donte Moncrief (FA),1,2,18,16,0,2,1,0,8,4,1,0,1,0,0,0,0,1.8,0.0%,0.0,1.0,0.0%,0.0,33.3%
2017,2,Zay Jones (ARI),1,2,18,18,0,0,0,0,6,3,1,0,1,0,0,0,0,1.8,1.8%,,,,,
2017,2,Brandon Marshall (FA),1,1,17,14,0,3,0,0,5,3,2,1,1,0,0,0,0,1.7,2.6%,1.0,1.0,100.0%,17.0,50.0%
2017,2,Terrance Williams (FA),1,4,17,13,0,4,1,0,5,4,0,0,0,0,0,0,0,1.7,0.0%,,,,,
2017,2,Amara Darboh (FA),1,1,16,14,0,2,0,0,1,1,0,0,1,0,0,0,0,1.6,0.0%,,,,,
2017,2,JuJu Smith-Schuster (KC),1,3,16,0,0,16,3,0,4,4,1,1,0,0,0,0,0,7.6,3.8%,1.0,2.0,50.0%,4.0,50.0%
2017,2,Tommylee Lewis (FA),1,1,16,1,0,15,1,0,2,1,0,0,1,0,0,0,0,1.6,0.0%,,,,,
2017,2,Chad Williams (FA),1,1,15,15,0,0,0,0,2,1,0,0,1,0,0,0,0,1.5,0.0%,,,,,
2017,2,Jeremy Kerley (FA),1,3,14,3,0,11,0,0,3,3,0,0,1,0,0,0,0,1.4,0.0%,,,,,
2017,2,Taylor Gabriel (FA),1,2,14,6,0,8,2,0,3,2,0,0,1,0,0,0,0,2.1,0.1%,0.0,0.0,0%,0.0,0.0%
2017,2,Keelan Cole Sr. (FA),1,2,13,12,0,1,0,0,3,2,0,0,1,0,0,0,0,1.3,0.0%,,,,,
2017,2,Roger Lewis (FA),1,2,13,10,0,3,2,0,2,2,0,0,0,0,0,0,0,1.3,0.0%,,,,,
2017,2,J.J. Nelson (FA),1,5,120,105,0,15,5,0,7,6,1,1,5,2,2,1,0,18.0,0.0%,1.0,2.0,50.0%,15.0,40.0%
2017,2,Ryan Grant (FA),1,1,11,11,0,0,0,0,2,1,0,1,1,0,0,0,0,7.1,0.0%,1.0,1.0,100.0%,11.0,50.0%
2017,2,Travis Benjamin (FA),1,1,11,8,0,3,0,0,3,1,0,0,1,0,0,0,0,1.1,0.0%,,,,,
2017,2,Julio Jones (FA),1,5,108,51,0,57,35,2,9,5,0,0,5,2,1,0,0,10.8,0.3%,0.0,1.0,0.0%,0.0,100.0%
2017,2,Keenan Allen (CHI),1,9,100,59,0,41,2,0,10,9,0,0,4,2,0,0,0,10.0,84.6%,,,,,
2017,2,Braxton Miller (FA),1,2,10,9,0,1,0,0,3,2,0,0,0,0,0,0,0,1.0,0.0%,,,,,
2017,2,Aldrick Robinson (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Allen Robinson II (DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,2,Andre Roberts (FA),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,ArDarius Stewart (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Arrelious Benn (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Bernard Reedy (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Breshad Perriman (FA),1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Brian Quick (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Chad Hansen (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Chris Godwin (TB),1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,36.7%,0.0,1.0,0.0%,0.0,25.0%
2017,2,Chris Matthews (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Chris Moore (WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,2,Cody Core (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Damiere Byrd (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Darrius Heyward-Bey (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,David Moore (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,2,De'Anthony Thomas (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Demarcus Robinson (LAR),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.0%,,,,,
2017,2,Dontrelle Inman (FA),1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Dwayne Harris (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Eric Weems (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Isaiah McKenzie (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Jaelen Strong (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Jakeem Grant Sr. (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Jamal Agnew (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,James Wright (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Jeff Janis (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,John Ross (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0%,,,,,
2017,2,Johnny Holton (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Jordy Nelson (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2017,2,Josh Doctson (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,0.0,1.0,0.0%,0.0,50.0%
2017,2,Justin Hardee Sr. (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,2,Kaelin Clay (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Kalif Raymond (DET),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.9%,,,,,
2017,2,Kendrick Bourne (NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,2,Leonte Carroo (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Max McCaffrey (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Michael Campanaro (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0%,,,,,
2017,2,Mike Williams (PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,2,Noah Brown (WAS),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.7%,,,,,
2017,2,Pharoh Cooper (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Quan Bray (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Ryan Switzer (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Sammie Coates (FA),1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Seth Roberts (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,0.0,1.0,0.0%,0.0,33.3%
2017,2,T.J. Jones (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Tanner McEvoy (FA),1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.0,0.0%,0.0,1.0,0.0%,0.0,20.0%
2017,2,Tavon Austin (FA),1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.8,0.1%,,,,,
2017,2,Tre McBride III (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Tyler Boyd (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,2,Victor Bolden Jr. (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Vince Mayle (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2017,2,Ryan Davis (FA),,,,,,,,,,,,,,,,,,0.0,0.0%,,,,,
2017,2,Ty Montgomery II (FA),,,,,,,,,,,,,,,,,,0.0,0.0%,,,,,
2017,3,Adam Thielen (CAR),1,5,98,86,0,12,1,0,8,5,0,0,4,1,1,1,0,9.8,70.1%,0.0,1.0,0.0%,0.0,25.0%
2017,3,Demaryius Thomas (FA),1,6,98,75,0,23,4,0,9,6,0,1,4,3,0,0,0,9.8,0.1%,0.0,1.0,0.0%,0.0,33.3%
2017,3,Robbie Chosen (FA),1,3,95,56,0,39,5,0,6,4,1,0,2,2,1,1,1,15.5,0.0%,,,,,
2017,3,Julio Jones (FA),1,7,91,59,0,32,3,0,12,7,0,0,7,0,0,0,0,9.1,0.3%,0.0,1.0,0.0%,0.0,33.3%
2017,3,Brice Butler (FA),1,2,90,89,0,1,0,0,2,2,0,0,2,2,2,1,1,15.0,0.0%,,,,,
2017,3,Demarcus Robinson (LAR),1,2,9,4,0,5,0,0,2,2,0,0,0,0,0,0,0,0.9,26.0%,,,,,
2017,3,Deonte Thompson (FA),1,1,9,6,0,3,0,0,2,1,0,0,0,0,0,0,0,0.9,0.0%,,,,,
2017,3,Jarius Wright (FA),1,2,9,-2,0,11,2,0,3,2,0,1,0,0,0,0,0,6.9,0.0%,1.0,1.0,100.0%,2.0,25.0%
2017,3,Kamar Aiken (FA),1,1,9,3,0,6,0,0,1,1,0,0,0,0,0,0,0,0.9,0.0%,,,,,
2017,3,Michael Thomas (FA),1,7,87,58,0,29,7,0,8,7,0,1,5,1,0,0,0,14.7,0.7%,2.0,2.0,100.0%,8.5,66.7%
2017,3,Rishard Matthews (FA),1,6,87,17,0,70,12,1,10,6,0,1,1,1,1,1,1,14.7,0.0%,0.0,1.0,0.0%,0.0,50.0%
2017,3,DeSean Jackson (FA),1,4,84,66,0,18,0,0,7,4,0,0,4,2,1,0,0,14.4,0.6%,,,,,
2017,3,Chad Williams (FA),1,1,8,2,0,6,3,0,1,1,0,0,0,0,0,0,0,0.8,0.0%,,,,,
2017,3,Chris Matthews (FA),1,1,8,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8,0.0%,,,,,
2017,3,Jeremy Maclin (FA),1,1,8,1,0,7,0,0,5,1,0,0,0,0,0,0,0,0.8,0.0%,,,,,
2017,3,Kelvin Benjamin (FA),1,2,8,7,0,1,1,0,2,2,0,0,0,0,0,0,0,0.8,0.1%,1.0,1.0,100.0%,4.0,100.0%
2017,3,Odell Beckham Jr. (FA),1,9,79,72,0,7,5,0,13,10,1,2,4,0,0,0,0,19.9,2.6%,3.0,3.0,100.0%,7.3,42.9%
2017,3,Taylor Gabriel (FA),1,5,79,15,0,64,0,0,6,5,0,0,3,1,1,1,0,13.9,0.1%,0.0,0.0,0%,0.0,0.0%
2017,3,Tyreek Hill (MIA),1,5,77,47,0,30,6,0,8,5,0,1,4,1,1,0,0,15.0,99.2%,1.0,1.0,100.0%,7.0,33.3%
2017,3,DeAndre Hopkins (KC),1,7,76,76,0,0,4,0,8,7,0,0,4,1,0,0,0,7.6,81.1%,,,,,
2017,3,DeVante Parker (FA),1,8,76,74,0,2,6,0,10,8,0,1,3,1,0,0,0,13.6,0.0%,1.0,1.0,100.0%,3.0,50.0%
2017,3,Emmanuel Sanders (FA),1,7,75,63,0,12,2,0,15,7,0,0,3,2,0,0,0,7.5,0.0%,,,,,
2017,3,Michael Crabtree (FA),1,1,7,5,0,2,0,0,3,3,2,0,0,0,0,0,0,0.7,0.0%,,,,,
2017,3,Adam Humphries (FA),1,6,68,54,0,14,1,0,10,6,0,0,4,0,0,0,0,6.8,0.0%,,,,,
2017,3,Chris Hogan (FA),1,4,68,43,0,25,2,0,6,5,1,0,2,1,1,1,0,18.8,0.0%,1.0,2.0,50.0%,7.0,100.0%
2017,3,Mike Evans (TB),1,7,67,55,0,12,3,0,12,8,0,0,4,0,0,0,0,6.7,98.6%,,,,,
2017,3,Brandon Marshall (FA),1,8,66,39,0,27,27,0,11,8,0,0,2,0,0,0,0,6.6,2.6%,,,,,
2017,3,Marqise Lee (FA),1,4,65,26,0,39,24,0,7,5,1,0,2,1,1,0,0,6.5,0.0%,0.0,2.0,0.0%,0.0,40.0%
2017,3,T.J. Jones (FA),1,3,63,55,0,8,0,0,3,3,0,0,3,2,0,0,0,6.3,0.0%,,,,,
2017,3,Marquise Goodwin (FA),1,2,62,62,0,0,0,0,5,2,0,2,2,1,1,1,1,6.2,0.0%,1.0,2.0,50.0%,12.0,33.3%
2017,3,Jordan Matthews (CAR),1,3,61,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6.1,0.0%,,,,,
2017,3,Keenan Allen (CHI),1,5,61,40,0,21,15,2,9,5,0,0,4,0,0,0,0,6.1,84.6%,0.0,1.0,0.0%,0.0,100.0%
2017,3,Davante Adams (NYJ),1,3,60,34,0,26,22,2,6,5,2,1,2,1,1,1,0,6.0,98.9%,1.0,3.0,33.3%,10.0,33.3%
2017,3,Amari Cooper (BUF),1,1,6,5,0,1,0,0,5,2,1,0,0,0,0,0,0,0.6,79.7%,0.0,1.0,0.0%,0.0,100.0%
2017,3,Andre Holmes (FA),1,2,6,6,0,0,0,0,2,2,0,1,0,0,0,0,0,6.6,0.0%,1.0,1.0,100.0%,2.0,100.0%
2017,3,Bernard Reedy (FA),1,1,6,0,0,6,3,0,1,1,0,0,0,0,0,0,0,0.9,0.0%,,,,,
2017,3,Mike Wallace (FA),1,1,6,5,0,1,0,0,5,1,0,0,0,0,0,0,0,1.0,0.0%,,,,,
2017,3,Roger Lewis (FA),1,1,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6,0.0%,,,,,
2017,3,Bruce Ellington (FA),1,4,59,51,0,8,4,0,7,5,1,0,2,1,0,0,0,11.8,0.0%,,,,,
2017,3,Devin Funchess (FA),1,4,58,42,0,16,6,0,10,4,0,0,2,1,0,0,0,5.8,0.0%,,,,,
2017,3,Golden Tate (FA),1,7,58,40,0,18,3,1,11,7,0,1,4,0,0,0,0,11.8,0.0%,2.0,2.0,100.0%,5.5,50.0%
2017,3,Alshon Jeffery (FA),1,4,56,41,0,15,3,0,8,4,0,0,4,0,0,0,0,5.6,0.0%,,,,,
2017,3,Bennie Fowler III (FA),1,4,55,36,0,19,6,0,7,4,0,1,3,1,0,0,0,5.5,0.0%,0.0,1.0,0.0%,0.0,33.3%
2017,3,Kenny Britt (FA),1,3,54,41,0,13,0,0,10,6,2,0,2,1,1,0,0,11.4,0.0%,1.0,1.0,100.0%,11.0,50.0%
2017,3,Jamison Crowder (WAS),1,6,52,16,0,36,14,1,6,6,0,1,3,1,1,0,0,3.2,0.1%,2.0,2.0,100.0%,-2.0,100.0%
2017,3,Jordy Nelson (FA),1,6,52,35,0,17,6,0,9,6,0,2,2,1,0,0,0,17.2,0.1%,4.0,4.0,100.0%,4.8,44.4%
2017,3,Josh Doctson (FA),1,1,52,42,0,10,3,0,2,1,0,0,1,1,1,1,1,11.2,0.0%,,,,,
2017,3,Kenny Stills (FA),1,4,51,50,0,1,0,0,10,4,0,0,3,0,0,0,0,5.1,0.0%,0.0,1.0,0.0%,0.0,50.0%
2017,3,Brandon LaFell (FA),1,1,5,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0.5,0.0%,,,,,
2017,3,Curtis Samuel (BUF),1,2,5,5,0,0,0,0,5,2,0,0,0,0,0,0,0,3.6,10.4%,,,,,
2017,3,Eric Decker (FA),1,4,49,49,0,0,0,0,5,4,0,1,3,0,0,0,0,4.9,0.6%,0.0,1.0,0.0%,0.0,50.0%
2017,3,Danny Amendola (FA),1,3,48,46,0,2,1,0,5,4,1,0,2,1,0,0,0,4.8,0.0%,,,,,
2017,3,Jarvis Landry (FA),1,6,48,34,0,14,7,0,11,8,1,0,2,0,0,0,0,4.8,7.1%,,,,,
2017,3,Terrance Williams (FA),1,3,47,43,0,4,1,0,4,3,0,0,2,1,0,0,0,4.7,0.0%,,,,,
2017,3,Chris Godwin (TB),1,3,44,41,0,3,0,0,3,3,0,0,3,0,0,0,0,4.4,36.7%,,,,,
2017,3,Donte Moncrief (FA),1,2,44,40,0,4,2,0,3,3,1,0,2,1,1,0,0,4.4,0.0%,,,,,
2017,3,Ted Ginn Jr. (FA),1,2,44,40,0,4,0,0,3,2,0,0,1,1,1,1,0,11.9,0.0%,0.0,0.0,0%,0.0,0.0%
2017,3,Jeremy Kerley (FA),1,5,42,40,0,2,2,0,5,5,0,1,2,0,0,0,0,4.2,0.0%,1.0,1.0,100.0%,10.0,100.0%
2017,3,Jermaine Kearse (FA),1,3,42,31,0,11,1,0,3,3,0,0,2,0,0,0,0,4.2,0.0%,,,,,
2017,3,Cole Beasley (FA),1,1,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0.4,0.0%,,,,,
2017,3,Pharoh Cooper (FA),1,1,4,-4,0,8,0,0,1,1,0,0,0,0,0,0,0,-1.6,0.0%,,,,,
2017,3,JuJu Smith-Schuster (KC),1,2,39,2,0,37,11,0,6,2,0,1,2,1,0,0,0,3.9,3.8%,0.0,2.0,0.0%,0.0,33.3%
2017,3,Trent Taylor (SF),1,3,32,8,0,24,7,1,4,4,1,1,2,0,0,0,0,9.2,0.0%,2.0,2.0,100.0%,7.0,33.3%
2017,3,Ryan Grant (FA),1,3,31,23,0,8,2,0,4,4,1,0,2,0,0,0,0,3.1,0.0%,,,,,
2017,3,Martavis Bryant (FA),1,2,30,30,0,0,0,0,8,2,0,0,2,0,0,0,0,3.0,0.0%,0.0,2.0,0.0%,0.0,33.3%
2017,3,Paul Richardson Jr. (FA),1,2,30,26,0,4,0,0,7,3,1,2,1,1,0,0,0,9.0,0.0%,1.0,2.0,50.0%,8.0,40.0%
2017,3,Tyler Lockett (SEA),1,2,30,23,0,7,0,0,3,3,0,0,2,0,0,0,0,3.0,46.2%,,,,,
2017,3,Michael Campanaro (FA),1,1,3,-4,0,7,1,0,2,2,1,0,0,0,0,0,0,1.0,0.0%,0.0,0.0,0%,0.0,0%
2017,3,Torrey Smith (FA),1,4,29,17,0,12,0,0,5,5,1,0,1,0,0,0,0,2.9,0.0%,,,,,
