season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %,merge_name,merge_key,season_dfs,week_dfs,player_id,player,dk_position,fd_position,team,opponent,dk_salary,fd_salary,dk_fpts,fd_fpts,merge_name_dfs
2017,REG,5,9320,jordy nelson,FA,7,Jordy Nelson(FA),1,2,0.5,0,10.0,0,0.333,0,0.0,0,1,7.0,7.0,0.001,jordy nelson,jordy nelson_2017_5,2017,5,nan,Jordy Nelson,WR,WR,GB,Dallas Cowboys,8100,8600,10.4,9.4,jordy nelson
2017,REG,5,12107,de'anthony thomas,FA,8,De'Anthony Thomas(FA),1,1,1.0,0,10.0,0,0.5,0,0.0,0,1,7.0,7.0,0.0,deanthony thomas,deanthony thomas_2017_5,,,,,,,,,,,,,
2017,REG,6,9588,ted ginn jr.,FA,1,Ted Ginn Jr.(FA),2,2,1.0,0,16.5,0,1.0,0,0.0,0,1,9.3,9.3,0.0,ted ginn jr,ted ginn jr_2017_6,,,,,,,,,,,,,
2017,REG,6,12123,davante adams,LA,2,Davante Adams(LAR),2,3,0.667,0,10.5,0,0.5,0,0.0,0,1,8.1,8.1,0.965,davante adams,davante adams_2017_6,2017,6,nan,Davante Adams,WR,WR,GB,Minnesota Vikings,5700,7200,16.4,13.9,davante adams
2017,REG,6,12231,john brown,FA,3,John Brown(FA),1,1,1.0,0,17.0,0,0.5,0,0.0,0,1,7.7,7.7,0.0,john brown,john brown_2017_6,2017,6,nan,John Brown,WR,WR,ARI,Tampa Bay Buccaneers,4500,6300,15.3,13.8,john brown
2017,REG,6,11611,kenny stills,FA,4,Kenny Stills(FA),1,1,1.0,0,11.0,0,0.333,0,0.0,0,1,7.1,7.1,0.0,kenny stills,kenny stills_2017_6,2017,6,nan,Kenny Stills,WR,WR,MIA,Atlanta Falcons,4200,4800,14.9,12.9,kenny stills
2017,REG,6,9383,larry fitzgerald,FA,5,Larry Fitzgerald(FA),1,1,1.0,0,11.0,0,0.5,0,0.0,0,1,7.1,7.1,0.008,larry fitzgerald,larry fitzgerald_2017_6,2017,6,nan,Larry Fitzgerald,WR,WR,ARI,Tampa Bay Buccaneers,6800,6600,31.8,22.8,larry fitzgerald
2017,REG,6,15511,josh doctson,FA,6,Josh Doctson(FA),1,2,0.5,0,11.0,0,0.5,0,0.0,0,1,7.1,7.1,0.0,josh doctson,josh doctson_2017_6,2017,6,nan,Josh Doctson,WR,WR,WAS,San Francisco 49ers,3600,4800,8.1,7.6,josh doctson
2017,REG,6,12128,jarvis landry,FA,7,Jarvis Landry(FA),1,1,1.0,0,7.0,0,0.333,0,0.0,0,1,6.7,6.7,0.071,jarvis landry,jarvis landry_2017_6,2017,6,nan,Jarvis Landry,WR,WR,MIA,Atlanta Falcons,6600,6500,20.2,16.2,jarvis landry
2017,REG,6,9186,desean jackson,FA,8,DeSean Jackson(FA),1,1,1.0,0,4.0,0,0.25,0,0.0,0,1,6.4,6.4,0.006,desean jackson,desean jackson_2017_6,2017,6,nan,DeSean Jackson,WR,WR,TB,Arizona Cardinals,5800,6400,12.8,11.3,desean jackson
2017,REG,7,15688,robbie chosen,SF,1,Robbie Chosen(SF),1,1,1.0,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.0,robbie chosen,robbie chosen_2017_7,,,,,,,,,,,,,
2017,REG,7,16433,cooper kupp,SEA,2,Cooper Kupp(SEA),1,5,0.2,0,18.0,0,0.833,0,0.0,0,1,7.8,7.8,0.831,cooper kupp,cooper kupp_2017_7,2017,7,nan,Cooper Kupp,WR,WR,LA,Arizona Cardinals,4600,5800,15.1,13.1,cooper kupp
2017,REG,7,9699,brandon lafell,FA,3,Brandon LaFell(FA),2,3,0.667,0,7.5,0,1.0,0,0.0,0,1,7.5,7.5,0.0,brandon lafell,brandon lafell_2017_7,2017,7,nan,Brandon LaFell,WR,WR,CIN,Pittsburgh Steelers,3300,4700,12.8,10.8,brandon lafell
2017,REG,7,15654,chris moore,WAS,4,Chris Moore(WAS),1,3,0.333,0,13.0,0,1.0,0,0.0,0,1,7.3,7.3,0.0,chris moore,chris moore_2017_7,2017,7,nan,Chris Moore,WR,WR,BAL,Minnesota Vikings,3000,4600,11.1,10.1,chris moore
2017,REG,7,12119,mike evans,TB,5,Mike Evans(TB),1,1,1.0,0,12.0,0,0.5,0,0.0,0,1,7.2,7.2,0.976,mike evans,mike evans_2017_7,2017,7,nan,Mike Evans,WR,WR,TB,Buffalo Bills,7600,8100,21.8,18.3,mike evans
2017,REG,7,12122,brandin cooks,NO,6,Brandin Cooks(NO),1,1,1.0,0,11.0,0,0.5,0,0.0,0,1,7.1,7.1,0.048,brandin cooks,brandin cooks_2017_7,2017,7,nan,Brandin Cooks,WR,WR,NE,Atlanta Falcons,7400,7800,16.5,14.5,brandin cooks
2017,REG,7,9681,dez bryant,FA,7,Dez Bryant(FA),3,3,1.0,0,3.3,0,0.6,0,0.0,0,1,7.0,7.0,0.026,dez bryant,dez bryant_2017_7,2017,7,nan,Dez Bryant,WR,WR,DAL,San Francisco 49ers,7800,8200,19.3,15.8,dez bryant
2017,REG,7,11611,kenny stills,FA,8,Kenny Stills(FA),2,2,1.0,0,5.0,0,0.667,0,0.0,0,1,7.0,7.0,0.0,kenny stills,kenny stills_2017_7,2017,7,nan,Kenny Stills,WR,WR,MIA,New York Jets,4400,4900,26.5,23.5,kenny stills
2017,REG,8,12129,paul richardson jr.,FA,1,Paul Richardson Jr.(FA),3,4,0.75,0,12.0,0,0.8,0,0.0,0,1,15.6,15.6,0.0,paul richardson jr,paul richardson jr_2017_8,,,,,,,,,,,,,
2017,REG,8,15629,william fuller v,FA,2,William Fuller V(FA),1,1,1.0,0,20.0,0,0.5,0,0.0,0,1,8.0,8.0,0.0,william fuller v,william fuller v_2017_8,,,,,,,,,,,,,
2017,REG,8,13429,adam thielen,CAR,3,Adam Thielen(CAR),1,2,0.5,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.364,adam thielen,adam thielen_2017_8,2017,8,nan,Adam Thielen,WR,WR,MIN,Cleveland Browns,7400,6700,20.8,18.3,adam thielen
2017,REG,8,11406,andre holmes,FA,4,Andre Holmes(FA),2,2,1.0,0,7.5,0,1.0,0,0.0,0,1,7.5,7.5,0.0,andre holmes,andre holmes_2017_8,2017,8,nan,Andre Holmes,WR,WR,BUF,Oakland Raiders,3200,4500,14.1,12.6,andre holmes
2017,REG,8,9857,a.j. green,FA,5,A.J. Green(FA),1,3,0.333,0,8.0,0,0.75,0,0.0,0,1,6.8,6.8,0.007,aj green,aj green_2017_8,2017,8,nan,A.J. Green,WR,WR,CIN,Indianapolis Colts,8600,8500,11.7,10.2,aj green
2017,REG,8,11200,mohamed sanu sr.,FA,6,Mohamed Sanu Sr.(FA),1,1,1.0,0,8.0,0,0.333,0,0.0,0,1,6.8,6.8,0.0,mohamed sanu sr,mohamed sanu sr_2017_8,,,,,,,,,,,,,
2017,REG,8,15511,josh doctson,FA,7,Josh Doctson(FA),1,1,1.0,0,1.0,0,0.5,0,0.0,0,1,6.1,6.1,0.0,josh doctson,josh doctson_2017_8,2017,8,nan,Josh Doctson,WR,WR,WAS,Dallas Cowboys,3900,5200,7.1,6.6,josh doctson
2017,REG,8,13081,bennie fowler iii,FA,8,Bennie Fowler III(FA),1,2,0.5,0,6.0,0,1.0,0,0.0,0,1,0.6,0.6,0.0,bennie fowler iii,bennie fowler iii_2017_8,,,,,,,,,,,,,
2017,REG,9,11459,cole beasley,FA,1,Cole Beasley(FA),2,2,1.0,0,6.5,0,0.5,0,0.0,0,1,13.3,13.3,0.0,cole beasley,cole beasley_2017_9,2017,9,nan,Cole Beasley,WR,WR,DAL,Kansas City Chiefs,4000,4800,18.4,16.4,cole beasley
2017,REG,9,9691,demaryius thomas,FA,2,Demaryius Thomas(FA),3,3,1.0,0,7.3,0,0.75,0,0.0,0,1,8.2,8.2,0.001,demaryius thomas,demaryius thomas_2017_9,2017,9,nan,Demaryius Thomas,WR,WR,DEN,Philadelphia Eagles,6000,6700,21.0,17.0,demaryius thomas
2017,REG,9,11380,rishard matthews,FA,3,Rishard Matthews(FA),1,1,1.0,0,16.0,0,0.25,0,0.0,0,1,7.6,7.6,0.0,rishard matthews,rishard matthews_2017_9,2017,9,nan,Rishard Matthews,WR,WR,TEN,Baltimore Ravens,4600,5500,17.0,15.0,rishard matthews
2017,REG,9,9708,eric decker,FA,4,Eric Decker(FA),2,2,1.0,0,6.0,0,0.5,0,0.0,0,1,7.2,7.2,0.006,eric decker,eric decker_2017_9,2017,9,nan,Eric Decker,WR,WR,TEN,Baltimore Ravens,4100,4700,11.1,9.6,eric decker
2017,REG,9,11215,marvin jones jr.,FA,5,Marvin Jones Jr.(FA),1,2,0.5,0,11.0,0,0.667,0,0.0,0,1,7.1,7.1,0.0,marvin jones jr,marvin jones jr_2017_9,,,,,,,,,,,,,
2017,REG,9,16431,zay jones,ARI,6,Zay Jones(ARI),1,1,1.0,0,10.0,0,0.5,0,0.0,0,1,7.0,7.0,0.01,zay jones,zay jones_2017_9,2017,9,nan,Zay Jones,WR,WR,BUF,New York Jets,3400,4500,17.3,14.3,zay jones
2017,REG,9,12120,marqise lee,FA,7,Marqise Lee(FA),2,3,0.667,0,4.0,0,0.75,0,0.0,0,1,6.8,6.8,0.01,marqise lee,marqise lee_2017_9,2017,9,nan,Marqise Lee,WR,WR,JAX,Cincinnati Bengals,3900,5700,21.5,17.5,marqise lee
2017,REG,9,12128,jarvis landry,FA,8,Jarvis Landry(FA),1,1,1.0,0,6.0,0,0.5,0,0.0,0,1,6.6,6.6,0.071,jarvis landry,jarvis landry_2017_9,2017,9,nan,Jarvis Landry,WR,WR,MIA,Oakland Raiders,6300,7000,15.2,12.2,jarvis landry
2017,REG,10,12123,davante adams,LA,1,Davante Adams(LAR),2,3,0.667,0,11.0,0,1.0,0,0.0,0,1,8.2,8.2,0.965,davante adams,davante adams_2017_10,2017,10,nan,Davante Adams,WR,WR,GB,Chicago Bears,5000,6000,20.0,17.5,davante adams
2017,REG,10,9353,kenny britt,FA,2,Kenny Britt(FA),1,1,1.0,0,19.0,0,0.5,0,0.0,0,1,7.9,7.9,0.0,kenny britt,kenny britt_2017_10,2017,10,nan,Kenny Britt,WR,WR,CLE,Detroit Lions,3000,4500,11.8,10.8,kenny britt
2017,REG,10,12118,sammy watkins,FA,3,Sammy Watkins(FA),1,1,1.0,0,17.0,0,0.333,0,0.0,0,1,7.7,7.7,0.0,sammy watkins,sammy watkins_2017_10,2017,10,nan,Sammy Watkins,WR,WR,LA,Houston Texans,4800,6400,12.1,11.1,sammy watkins
2017,REG,10,11610,robert woods,PIT,4,Robert Woods(PIT),2,2,1.0,0,7.5,0,0.667,0,0.0,0,1,7.5,7.5,0.008,robert woods,robert woods_2017_10,2017,10,nan,Robert Woods,WR,WR,LA,Houston Texans,5000,6200,40.1,33.1,robert woods
2017,REG,10,15830,roger lewis,FA,5,Roger Lewis(FA),1,2,0.5,0,14.0,0,0.667,0,0.0,0,1,7.4,7.4,0.0,roger lewis,roger lewis_2017_10,2017,10,nan,Roger Lewis,WR,WR,NYG,San Francisco 49ers,3100,5200,12.3,10.8,roger lewis
2017,REG,10,12128,jarvis landry,FA,6,Jarvis Landry(FA),1,2,0.5,0,9.0,0,0.667,0,0.0,0,1,6.9,6.9,0.071,jarvis landry,jarvis landry_2017_10,2017,10,nan,Jarvis Landry,WR,WR,MIA,Carolina Panthers,6100,6900,15.2,12.7,jarvis landry
2017,REG,10,9691,demaryius thomas,FA,7,Demaryius Thomas(FA),1,1,1.0,0,7.0,0,0.5,0,0.0,0,1,6.7,6.7,0.001,demaryius thomas,demaryius thomas_2017_10,2017,10,nan,Demaryius Thomas,WR,WR,DEN,New England Patriots,6100,6800,15.4,12.9,demaryius thomas
2017,REG,10,16427,juju smith-schuster,KC,8,JuJu Smith-Schuster(KC),1,1,1.0,0,7.0,0,1.0,0,0.0,0,1,6.7,6.7,0.015,juju smithschuster,juju smithschuster_2017_10,2017,10,nan,JuJu Smith-Schuster,WR,WR,PIT,Indianapolis Colts,5600,6500,20.7,18.2,juju smithschuster
2017,REG,11,9808,antonio brown,FA,1,Antonio Brown(FA),3,4,0.75,0,7.0,0,0.5,0,0.0,0,1,14.1,14.1,0.01,antonio brown,antonio brown_2017_11,2017,11,nan,Antonio Brown,WR,WR,PIT,Tennessee Titans,9100,9000,45.4,37.4,antonio brown
2017,REG,11,9383,larry fitzgerald,FA,2,Larry Fitzgerald(FA),1,1,1.0,0,20.0,0,1.0,0,0.0,0,1,8.0,8.0,0.008,larry fitzgerald,larry fitzgerald_2017_11,2017,11,nan,Larry Fitzgerald,WR,WR,ARI,Houston Texans,6900,6900,24.1,19.6,larry fitzgerald
2017,REG,11,9857,a.j. green,FA,3,A.J. Green(FA),1,1,1.0,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.007,aj green,aj green_2017_11,2017,11,nan,A.J. Green,WR,WR,CIN,Denver Broncos,7000,7800,15.0,13.0,aj green
2017,REG,11,11199,alshon jeffery,FA,4,Alshon Jeffery(FA),1,2,0.5,0,17.0,0,0.4,0,0.0,0,1,7.7,7.7,0.0,alshon jeffery,alshon jeffery_2017_11,2017,11,nan,Alshon Jeffery,WR,WR,PHI,Dallas Cowboys,6600,7000,18.7,16.7,alshon jeffery
2017,REG,11,9691,demaryius thomas,FA,5,Demaryius Thomas(FA),1,1,1.0,0,17.0,0,0.5,0,0.0,0,1,7.7,7.7,0.001,demaryius thomas,demaryius thomas_2017_11,2017,11,nan,Demaryius Thomas,WR,WR,DEN,Cincinnati Bengals,5800,6700,17.4,14.9,demaryius thomas
2017,REG,11,12128,jarvis landry,FA,6,Jarvis Landry(FA),2,3,0.667,0,7.0,0,0.429,0,0.0,0,1,7.4,7.4,0.071,jarvis landry,jarvis landry_2017_11,2017,11,nan,Jarvis Landry,WR,WR,MIA,Tampa Bay Buccaneers,6400,6800,20.5,16.5,jarvis landry
2017,REG,11,9884,torrey smith,FA,7,Torrey Smith(FA),1,1,1.0,0,11.0,0,0.2,0,0.0,0,1,7.1,7.1,0.0,torrey smith,torrey smith_2017_11,2017,11,nan,Torrey Smith,WR,WR,PHI,Dallas Cowboys,3300,4800,11.8,10.3,torrey smith
2017,REG,11,13894,amari cooper,FA,8,Amari Cooper(FA),1,1,1.0,0,9.0,0,0.25,0,0.0,0,1,6.9,6.9,0.091,amari cooper,amari cooper_2017_11,2017,11,nan,Amari Cooper,WR,WR,LV,New England Patriots,6000,7300,11.8,10.3,amari cooper
2017,REG,12,13976,jamison crowder,FA,1,Jamison Crowder(FA),2,2,1.0,0,12.5,0,0.5,0,0.0,0,1,8.5,8.5,0.01,jamison crowder,jamison crowder_2017_12,2017,12,nan,Jamison Crowder,WR,WR,WAS,New York Giants,5400,6300,30.1,23.6,jamison crowder
2017,REG,12,12338,albert wilson,FA,2,Albert Wilson(FA),1,1,1.0,0,19.0,0,1.0,0,0.0,0,1,7.9,7.9,0.0,albert wilson,albert wilson_2017_12,2017,12,nan,Albert Wilson,WR,WR,KC,Buffalo Bills,3400,5200,12.6,11.1,albert wilson
2017,REG,12,12136,martavis bryant,FA,3,Martavis Bryant(FA),1,2,0.5,1,17.0,0,0.333,1,1.0,0,1,7.8,7.8,0.011,martavis bryant,martavis bryant_2017_12,2017,12,nan,Martavis Bryant,WR,WR,PIT,Green Bay Packers,4000,5200,14.1,12.1,martavis bryant
2017,REG,12,11548,jermaine kearse,FA,4,Jermaine Kearse(FA),2,2,1.0,0,8.5,0,1.0,0,0.0,0,1,7.7,7.7,0.0,jermaine kearse,jermaine kearse_2017_12,2017,12,nan,Jermaine Kearse,WR,WR,NYJ,Carolina Panthers,4000,5500,26.5,20.0,jermaine kearse
2017,REG,12,13969,nelson agholor,FA,5,Nelson Agholor(FA),1,1,1.0,0,15.0,0,0.333,0,0.0,0,1,7.5,7.5,0.01,nelson agholor,nelson agholor_2017_12,2017,12,nan,Nelson Agholor,WR,WR,PHI,Chicago Bears,5300,5900,18.2,16.7,nelson agholor
2017,REG,12,15511,josh doctson,FA,6,Josh Doctson(FA),1,1,1.0,0,14.0,0,0.25,0,0.0,0,1,7.4,7.4,0.0,josh doctson,josh doctson_2017_12,2017,12,nan,Josh Doctson,WR,WR,WAS,New York Giants,4700,6600,10.8,9.8,josh doctson
2017,REG,12,9808,antonio brown,FA,7,Antonio Brown(FA),2,2,1.0,0,6.0,0,0.333,0,0.0,0,1,7.2,7.2,0.01,antonio brown,antonio brown_2017_12,2017,12,nan,Antonio Brown,WR,WR,PIT,Green Bay Packers,9700,9600,43.9,35.9,antonio brown
2017,REG,12,16431,zay jones,ARI,8,Zay Jones(ARI),1,1,1.0,0,11.0,0,1.0,0,0.0,0,1,7.1,7.1,0.01,zay jones,zay jones_2017_12,2017,12,nan,Zay Jones,WR,WR,BUF,Kansas City Chiefs,4000,5100,12.3,10.8,zay jones
2017,REG,13,9857,a.j. green,FA,1,A.J. Green(FA),2,5,0.4,0,11.5,0,0.833,0,0.0,0,1,14.3,14.3,0.007,aj green,aj green_2017_13,2017,13,nan,A.J. Green,WR,WR,CIN,Pittsburgh Steelers,7200,7900,26.7,23.2,aj green
2017,REG,13,11616,keenan allen,LAC,2,Keenan Allen(LAC),4,7,0.571,0,6.3,0,0.875,0,0.0,0,1,8.5,8.5,0.432,keenan allen,keenan allen_2017_13,2017,13,nan,Keenan Allen,WR,WR,LAC,Cleveland Browns,8300,8100,29.5,21.5,keenan allen
2017,REG,13,9383,larry fitzgerald,FA,3,Larry Fitzgerald(FA),2,2,1.0,0,10.5,0,1.0,0,0.0,0,1,8.1,8.1,0.008,larry fitzgerald,larry fitzgerald_2017_13,2017,13,nan,Larry Fitzgerald,WR,WR,ARI,Los Angeles Rams,6000,7400,25.8,20.8,larry fitzgerald
2017,REG,13,12260,ryan grant,FA,4,Ryan Grant(FA),1,1,1.0,0,20.0,0,0.333,0,0.0,0,1,8.0,8.0,0.0,ryan grant,ryan grant_2017_13,2017,13,nan,Ryan Grant,WR,WR,WAS,Dallas Cowboys,3500,4900,18.6,16.1,ryan grant
2017,REG,13,9681,dez bryant,FA,5,Dez Bryant(FA),2,2,1.0,0,9.5,0,0.667,0,0.0,0,1,7.9,7.9,0.026,dez bryant,dez bryant_2017_13,2017,13,nan,Dez Bryant,WR,WR,DAL,Washington Redskins,5900,7100,17.1,14.6,dez bryant
2017,REG,13,15511,josh doctson,FA,6,Josh Doctson(FA),1,1,1.0,0,14.0,0,0.333,0,0.0,0,1,7.4,7.4,0.0,josh doctson,josh doctson_2017_13,2017,13,nan,Josh Doctson,WR,WR,WAS,Dallas Cowboys,4900,5700,11.6,10.1,josh doctson
2017,REG,13,12118,sammy watkins,FA,7,Sammy Watkins(FA),1,1,1.0,0,11.0,0,0.167,0,0.0,0,1,7.1,7.1,0.0,sammy watkins,sammy watkins_2017_13,2017,13,nan,Sammy Watkins,WR,WR,LA,Arizona Cardinals,5200,6400,12.8,11.3,sammy watkins
2017,REG,13,15528,michael thomas,FA,8,Michael Thomas(FA),1,3,0.333,0,10.0,0,1.0,0,0.0,0,1,7.0,7.0,0.007,michael thomas,michael thomas_2017_13,2017,13,nan,Michael Thomas,WR,WR,NO,Carolina Panthers,6900,7600,18.0,15.5,michael thomas
2017,REG,14,12128,jarvis landry,FA,1,Jarvis Landry(FA),3,3,1.0,0,5.0,0,0.75,0,0.0,0,1,13.5,13.5,0.071,jarvis landry,jarvis landry_2017_14,2017,14,nan,Jarvis Landry,WR,WR,MIA,New England Patriots,6000,7000,24.6,20.6,jarvis landry
2017,REG,14,9691,demaryius thomas,FA,2,Demaryius Thomas(FA),2,3,0.667,0,11.5,0,0.6,0,0.0,0,1,8.3,8.3,0.001,demaryius thomas,demaryius thomas_2017_14,2017,14,nan,Demaryius Thomas,WR,WR,DEN,New York Jets,5000,6300,23.3,19.3,demaryius thomas
2017,REG,14,16436,dede westbrook,FA,3,Dede Westbrook(FA),1,2,0.5,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.0,dede westbrook,dede westbrook_2017_14,2017,14,nan,Dede Westbrook,WR,WR,JAX,Seattle Seahawks,4200,5200,19.1,16.6,dede westbrook
2017,REG,14,13915,devin funchess,FA,4,Devin Funchess(FA),1,1,1.0,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.0,devin funchess,devin funchess_2017_14,2017,14,nan,Devin Funchess,WR,WR,CAR,Minnesota Vikings,6100,7100,14.9,13.4,devin funchess
2017,REG,14,11440,josh gordon,FA,5,Josh Gordon(FA),1,1,1.0,0,18.0,0,0.5,0,0.0,0,1,7.8,7.8,0.001,josh gordon,josh gordon_2017_14,2017,14,nan,Josh Gordon,WR,WR,CLE,Green Bay Packers,5500,6700,15.9,14.4,josh gordon
2017,REG,14,9699,brandon lafell,FA,6,Brandon LaFell(FA),1,1,1.0,0,14.0,0,1.0,0,0.0,0,1,7.4,7.4,0.0,brandon lafell,brandon lafell_2017_14,2017,14,nan,Brandon LaFell,WR,WR,CIN,Chicago Bears,3500,5300,11.4,9.9,brandon lafell
2017,REG,14,12121,kelvin benjamin,FA,7,Kelvin Benjamin(FA),1,1,1.0,0,8.0,0,1.0,0,0.0,0,1,6.8,6.8,0.001,kelvin benjamin,kelvin benjamin_2017_14,2017,14,nan,Kelvin Benjamin,WR,WR,BUF,Indianapolis Colts,4600,5900,12.8,11.3,kelvin benjamin
2017,REG,14,11200,mohamed sanu sr.,FA,8,Mohamed Sanu Sr.(FA),1,1,1.0,0,8.0,0,0.25,0,0.0,0,1,6.8,6.8,0.0,mohamed sanu sr,mohamed sanu sr_2017_14,,,,,,,,,,,,,
2017,REG,15,14222,damiere byrd,FA,1,Damiere Byrd(FA),2,2,1.0,0,11.0,0,0.5,0,0.0,0,1,14.2,14.2,0.0,damiere byrd,damiere byrd_2017_15,2017,15,nan,Damiere Byrd,WR,WR,CAR,Green Bay Packers,3000,4500,17.5,16.0,damiere byrd
2017,REG,15,16117,jaydon mickens,FA,2,Jaydon Mickens(FA),2,3,0.667,0,9.5,0,0.75,0,0.0,0,1,13.9,13.9,0.0,jaydon mickens,jaydon mickens_2017_15,2017,15,nan,Jaydon Mickens,WR,WR,JAX,Houston Texans,3000,4500,22.1,20.1,jaydon mickens
2017,REG,15,9460,michael crabtree,FA,3,Michael Crabtree(FA),3,5,0.6,0,2.7,0,1.0,0,0.0,0,1,12.8,12.8,0.0,michael crabtree,michael crabtree_2017_15,2017,15,nan,Michael Crabtree,WR,WR,LV,Dallas Cowboys,6800,7100,22.9,19.4,michael crabtree
2017,REG,15,13981,stefon diggs,NE,4,Stefon Diggs(NE),2,2,1.0,0,11.5,0,1.0,0,0.0,0,1,8.3,8.3,0.846,stefon diggs,stefon diggs_2017_15,2017,15,nan,Stefon Diggs,WR,WR,MIN,Cincinnati Bengals,5800,6800,14.7,12.2,stefon diggs
2017,REG,15,15528,michael thomas,FA,5,Michael Thomas(FA),3,4,0.75,0,6.3,0,0.571,0,0.0,0,1,7.9,7.9,0.007,michael thomas,michael thomas_2017_15,2017,15,nan,Michael Thomas,WR,WR,NO,New York Jets,7400,8100,24.3,19.8,michael thomas
2017,REG,15,14307,eli rogers,FA,6,Eli Rogers(FA),1,2,0.5,0,18.0,0,0.5,0,0.0,0,1,7.8,7.8,0.0,eli rogers,eli rogers_2017_15,2017,15,nan,Eli Rogers,WR,WR,PIT,New England Patriots,3200,4500,8.8,8.3,eli rogers
2017,REG,15,14498,adam humphries,FA,7,Adam Humphries(FA),1,1,1.0,0,16.0,0,0.5,0,0.0,0,1,7.6,7.6,0.0,adam humphries,adam humphries_2017_15,2017,15,nan,Adam Humphries,WR,WR,TB,Atlanta Falcons,3000,4600,15.9,13.4,adam humphries
2017,REG,15,12123,davante adams,LA,8,Davante Adams(LAR),1,2,0.5,0,13.0,0,0.5,0,0.0,0,1,7.3,7.3,0.965,davante adams,davante adams_2017_15,2017,15,nan,Davante Adams,WR,WR,GB,Carolina Panthers,6800,7300,16.7,14.2,davante adams
2017,REG,16,17013,bobo wilson,FA,1,Bobo Wilson(FA),1,1,1.0,0,18.0,0,0.2,0,0.0,0,1,7.8,7.8,0.001,bobo wilson,bobo wilson_2017_16,,,,,,,,,,,,,
2017,REG,16,16427,juju smith-schuster,KC,2,JuJu Smith-Schuster(KC),1,1,1.0,0,18.0,0,0.25,0,0.0,0,1,7.8,7.8,0.015,juju smithschuster,juju smithschuster_2017_16,2017,16,nan,JuJu Smith-Schuster,WR,WR,PIT,Houston Texans,6400,7000,19.5,16.5,juju smithschuster
2017,REG,16,9383,larry fitzgerald,FA,3,Larry Fitzgerald(FA),2,4,0.5,0,8.0,0,0.8,0,0.0,0,1,7.6,7.6,0.008,larry fitzgerald,larry fitzgerald_2017_16,2017,16,nan,Larry Fitzgerald,WR,WR,ARI,New York Giants,6800,7500,30.74,23.24,larry fitzgerald
2017,REG,16,13981,stefon diggs,NE,4,Stefon Diggs(NE),2,2,1.0,0,7.5,0,1.0,0,0.0,0,1,7.5,7.5,0.846,stefon diggs,stefon diggs_2017_16,2017,16,nan,Stefon Diggs,WR,WR,MIN,Green Bay Packers,6200,7400,17.3,14.8,stefon diggs
2017,REG,16,13976,jamison crowder,FA,5,Jamison Crowder(FA),1,1,1.0,0,15.0,0,0.143,0,0.0,0,1,7.5,7.5,0.01,jamison crowder,jamison crowder_2017_16,2017,16,nan,Jamison Crowder,WR,WR,WAS,Denver Broncos,5000,6900,14.7,12.7,jamison crowder
2017,REG,16,12231,john brown,FA,6,John Brown(FA),1,1,1.0,0,15.0,0,0.2,0,0.0,0,1,7.5,7.5,0.0,john brown,john brown_2017_16,2017,16,nan,John Brown,WR,WR,ARI,New York Giants,3400,5000,10.8,9.8,john brown
2017,REG,16,16433,cooper kupp,SEA,7,Cooper Kupp(SEA),1,1,1.0,0,14.0,0,0.333,0,0.0,0,1,7.4,7.4,0.831,cooper kupp,cooper kupp_2017_16,2017,16,nan,Cooper Kupp,WR,WR,LA,Tennessee Titans,5300,6400,16.5,14.5,cooper kupp
2017,REG,16,16505,trent taylor,SF,8,Trent Taylor(SF),2,3,0.667,0,5.5,0,0.429,0,0.0,0,1,7.1,7.1,0.0,trent taylor,trent taylor_2017_16,2017,16,nan,Trent Taylor,WR,WR,SF,Jacksonville Jaguars,3100,4500,10.9,9.4,trent taylor
2017,REG,17,16427,juju smith-schuster,KC,1,JuJu Smith-Schuster(KC),2,2,1.0,0,15.5,0,1.0,0,0.0,0,1,9.1,9.1,0.015,juju smithschuster,juju smithschuster_2017_17,2017,17,nan,JuJu Smith-Schuster,WR,WR,PIT,Cleveland Browns,7300,7300,38.3,30.8,juju smithschuster
2017,REG,17,12122,brandin cooks,NO,2,Brandin Cooks(NO),2,3,0.667,12,6.0,0,1.0,1,1.0,0,1,8.4,8.4,0.048,brandin cooks,brandin cooks_2017_17,2017,17,nan,Brandin Cooks,WR,WR,NE,New York Jets,6300,7400,19.7,17.2,brandin cooks
2017,REG,17,11837,brice butler,FA,3,Brice Butler(FA),1,1,1.0,0,20.0,0,0.5,0,0.0,0,1,8.0,8.0,0.0,brice butler,brice butler_2017_17,2017,17,nan,Brice Butler,WR,WR,DAL,Philadelphia Eagles,3000,4500,13.0,12.0,brice butler
2017,REG,17,10992,doug baldwin,FA,4,Doug Baldwin(FA),1,1,1.0,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.0,doug baldwin,doug baldwin_2017_17,2017,17,nan,Doug Baldwin,WR,WR,SEA,Arizona Cardinals,6400,7100,25.0,23.0,doug baldwin
