season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %
2024,REG,5,19211,Tee Higgins,CIN,1,Tee Higgins(CIN),2,2,100.0%,0,8.0,0,100.0%,0,0%,0,1,13.6,13.6,98.3%
2024,REG,5,23163,Drake London,ATL,2,Drake London(ATL),1,1,100.0%,0,18.0,0,50.0%,0,0%,0,1,7.8,7.8,99.0%
2024,REG,5,19794,Rashod Bateman,BAL,3,Rashod Bateman(BAL),1,1,100.0%,0,16.0,0,100.0%,0,0%,0,1,7.6,7.6,32.8%
2024,REG,5,17301,Allen Lazard,NYJ,4,Allen Lazard(NYJ),1,3,33.3%,0,14.0,0,42.9%,0,0%,0,1,7.4,7.4,2.5%
2024,REG,5,23070,Jaxon Smith-Njigba,SEA,5,Jaxon Smith-Njigba(SEA),2,3,66.7%,0,6.5,0,100.0%,0,0%,0,1,7.3,7.3,97.9%
2024,REG,5,19810,Darnell Mooney,ATL,6,Darnell Mooney(ATL),1,1,100.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,57.9%
2024,REG,5,16439,Josh Reynolds,NYJ,7,Josh Reynolds(NYJ),1,1,100.0%,0,9.0,0,100.0%,0,0%,0,1,6.9,6.9,2.6%
2024,REG,5,23770,Jalen Tolbert,DAL,8,Jalen Tolbert(DAL),2,3,66.7%,0,4.0,0,60.0%,0,0%,0,1,6.8,6.8,4.6%
2024,REG,6,23794,Romeo Doubs,GB,1,Romeo Doubs(GB),2,2,100.0%,0,15.0,0,33.3%,0,0%,0,1,15.0,15.0,17.8%
2024,REG,6,19398,Gabe Davis,FA,2,Gabe Davis(FA),2,4,50.0%,0,13.0,0,50.0%,0,0%,0,1,14.6,14.6,3.3%
2024,REG,6,18466,Terry McLaurin,WAS,3,Terry McLaurin(WAS),2,2,100.0%,0,6.5,0,33.3%,0,0%,0,1,13.3,13.3,96.8%
2024,REG,6,11616,Keenan Allen,LAC,4,Keenan Allen(LAC),2,2,100.0%,0,6.0,0,50.0%,0,0%,0,1,13.2,13.2,43.2%
2024,REG,6,13981,Stefon Diggs,NE,5,Stefon Diggs(NE),2,2,100.0%,0,11.5,0,66.7%,0,0%,0,1,8.3,8.3,84.6%
2024,REG,6,25333,Michael Wilson,ARI,6,Michael Wilson(ARI),1,2,50.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,9.0%
2024,REG,6,19891,Kristian Wilkerson,BUF,7,Kristian Wilkerson(BUF),2,3,66.7%,0,9.0,0,100.0%,0,0%,0,1,7.8,7.8,1.0%
2024,REG,6,17253,Courtland Sutton,DEN,8,Courtland Sutton(DEN),1,1,100.0%,0,15.0,0,50.0%,0,0%,0,1,7.5,7.5,92.8%
2024,REG,7,18587,Mecole Hardman Jr.,GB,1,Mecole Hardman Jr.(GB),0,1,0.0%,18,0,1,50.0%,1,50.0%,0,1,7.8,7.8,0.6%
2024,REG,7,19788,Ja'Marr Chase,CIN,2,Ja'Marr Chase(CIN),1,1,100.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,99.6%
2024,REG,7,23163,Drake London,ATL,3,Drake London(ATL),2,2,100.0%,0,7.0,0,66.7%,0,0%,0,1,7.4,7.4,99.0%
2024,REG,7,17262,Cedrick Wilson Jr.,NO,4,Cedrick Wilson Jr.(NO),1,1,100.0%,0,12.0,0,100.0%,0,0%,0,1,7.2,7.2,1.1%
2024,REG,7,13894,Amari Cooper,FA,5,Amari Cooper(FA),1,1,100.0%,0,12.0,0,25.0%,0,0%,0,1,7.2,7.2,9.1%
2024,REG,7,22963,George Pickens,DAL,6,George Pickens(DAL),1,3,33.3%,0,11.0,0,60.0%,0,0%,0,1,7.1,7.1,91.6%
2024,REG,7,23000,Brian Thomas Jr.,JAC,7,Brian Thomas Jr.(JAC),1,1,100.0%,0,6.0,0,33.3%,0,0%,0,1,6.6,6.6,99.2%
2024,REG,7,18585,Greg Dortch,ARI,8,Greg Dortch(ARI),1,1,100.0%,0,5.0,0,100.0%,0,0%,0,1,6.5,6.5,2.3%
2024,REG,8,19202,CeeDee Lamb,DAL,1,CeeDee Lamb(DAL),4,4,100.0%,0,11.3,0,100.0%,0,0%,0,1,16.5,16.5,99.4%
2024,REG,8,26403,Jalen Coker,CAR,2,Jalen Coker(CAR),2,3,66.7%,0,11.5,0,75.0%,0,0%,0,1,8.3,8.3,8.4%
2024,REG,8,19788,Ja'Marr Chase,CIN,3,Ja'Marr Chase(CIN),4,4,100.0%,0,5.5,0,66.7%,0,0%,0,1,8.2,8.2,99.6%
2024,REG,8,18598,Jakobi Meyers,LV,4,Jakobi Meyers(LV),2,2,100.0%,0,9.0,0,50.0%,0,0.0%,0,1,7.8,7.8,82.7%
2024,REG,8,26122,Ladd McConkey,LAC,5,Ladd McConkey(LAC),2,2,100.0%,0,8.0,0,66.7%,0,0%,0,1,7.6,7.6,98.9%
2024,REG,8,25333,Michael Wilson,ARI,6,Michael Wilson(ARI),2,2,100.0%,0,7.0,0,100.0%,0,0%,0,1,7.4,7.4,9.0%
2024,REG,8,23000,Brian Thomas Jr.,JAC,7,Brian Thomas Jr.(JAC),1,1,100.0%,0,14.0,0,50.0%,0,0%,0,1,7.4,7.4,99.2%
2024,REG,8,23423,DJ Turner,FA,8,DJ Turner(FA),1,1,100.0%,0,11.0,0,25.0%,0,0.0%,0,1,7.1,7.1,1.0%
2024,REG,9,18466,Terry McLaurin,WAS,1,Terry McLaurin(WAS),2,2,100.0%,0,9.5,0,66.7%,0,0%,0,1,13.9,13.9,96.8%
2024,REG,9,11606,DeAndre Hopkins,BAL,2,DeAndre Hopkins(BAL),2,2,100.0%,0,3.0,0,66.7%,0,0.0%,0,1,12.6,12.6,16.7%
2024,REG,9,25287,Cedric Tillman,CLE,3,Cedric Tillman(CLE),1,2,50.0%,0,17.0,0,50.0%,0,0%,0,1,7.7,7.7,25.3%
2024,REG,9,23107,Jordan Addison,MIN,4,Jordan Addison(MIN),2,2,100.0%,0,7.0,0,50.0%,0,0%,0,1,7.4,7.4,83.2%
2024,REG,9,23070,Jaxon Smith-Njigba,SEA,5,Jaxon Smith-Njigba(SEA),1,2,50.0%,0,14.0,0,100.0%,0,0%,0,1,7.4,7.4,97.9%
2024,REG,9,17530,Ray-Ray McCloud III,ATL,6,Ray-Ray McCloud III(ATL),1,1,100.0%,0,11.0,0,50.0%,0,0%,0,1,7.1,7.1,2.9%
2024,REG,9,25335,Andrei Iosivas,CIN,7,Andrei Iosivas(CIN),1,1,100.0%,0,10.0,0,33.3%,0,0%,0,1,7.0,7.0,5.7%
2024,REG,9,23163,Drake London,ATL,8,Drake London(ATL),1,1,100.0%,0,9.0,0,50.0%,0,0%,0,1,6.9,6.9,99.0%
2024,REG,10,26314,Malik Washington,MIA,1,Malik Washington(MIA),0,0,0%,18,0,1,0.0%,1,50.0%,0,1,7.8,7.8,3.0%
2024,REG,10,23123,Quentin Johnston,LAC,2,Quentin Johnston(LAC),1,1,100.0%,0,16.0,0,100.0%,0,0.0%,0,1,7.6,7.6,20.1%
2024,REG,10,22963,George Pickens,DAL,3,George Pickens(DAL),1,1,100.0%,0,16.0,0,50.0%,0,0%,0,1,7.6,7.6,91.6%
2024,REG,10,17258,Calvin Ridley,TEN,4,Calvin Ridley(TEN),1,1,100.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,88.6%
2024,REG,10,22895,John Metchie III,HOU,5,John Metchie III(HOU),1,1,100.0%,0,15.0,0,33.3%,0,0%,0,1,7.5,7.5,0.9%
2024,REG,10,23791,Alec Pierce,IND,6,Alec Pierce(IND),1,2,50.0%,0,10.0,0,40.0%,0,0%,0,1,7.0,7.0,12.5%
2024,REG,10,19799,Amon-Ra St. Brown,DET,7,Amon-Ra St. Brown(DET),1,1,100.0%,0,9.0,0,100.0%,0,0%,0,1,6.9,6.9,99.6%
2024,REG,10,23064,Marvin Harrison Jr.,ARI,8,Marvin Harrison Jr.(ARI),1,1,100.0%,0,9.0,0,100.0%,0,0%,0,1,6.9,6.9,96.9%
2024,REG,11,19788,Ja'Marr Chase,CIN,1,Ja'Marr Chase(CIN),4,5,80.0%,0,9.0,0,55.6%,0,0%,0,1,15.6,15.6,99.6%
2024,REG,11,16434,Curtis Samuel,BUF,2,Curtis Samuel(BUF),2,2,100.0%,0,13.5,0,50.0%,0,0%,0,1,8.7,8.7,2.9%
2024,REG,11,23180,Puka Nacua,LA,3,Puka Nacua(LAR),2,2,100.0%,0,12.0,0,40.0%,0,0%,0,1,8.4,8.4,99.4%
2024,REG,11,19799,Amon-Ra St. Brown,DET,4,Amon-Ra St. Brown(DET),2,2,100.0%,0,10.0,0,66.7%,0,0%,0,1,8.0,8.0,99.6%
2024,REG,11,22916,Zay Flowers,BAL,5,Zay Flowers(BAL),1,1,100.0%,0,16.0,0,100.0%,0,0%,0,1,7.6,7.6,94.0%
2024,REG,11,23092,Troy Franklin,DEN,6,Troy Franklin(DEN),2,2,100.0%,0,7.5,0,28.6%,0,0%,0,1,7.5,7.5,5.5%
2024,REG,11,15802,Tyreek Hill,MIA,7,Tyreek Hill(MIA),2,3,66.7%,0,7.0,0,50.0%,0,0%,0,1,7.4,7.4,98.3%
2024,REG,11,23080,Marvin Mims Jr.,DEN,8,Marvin Mims Jr.(DEN),1,1,100.0%,0,12.0,0,14.3%,0,0%,0,1,7.2,7.2,41.2%
2024,REG,12,17253,Courtland Sutton,DEN,1,Courtland Sutton(DEN),2,2,100.0%,0,10.0,0,100.0%,0,0%,0,1,14.0,14.0,92.8%
2024,REG,12,17265,DJ Moore,CHI,2,DJ Moore(CHI),2,2,100.0%,0,10.0,0,33.3%,0,0%,0,1,8.0,8.0,93.9%
2024,REG,12,23107,Jordan Addison,MIN,3,Jordan Addison(MIN),2,2,100.0%,0,4.5,0,66.7%,0,0%,0,1,6.9,6.9,83.2%
2024,REG,12,23770,Jalen Tolbert,DAL,4,Jalen Tolbert(DAL),1,2,50.0%,0,6.0,0,66.7%,0,0%,0,1,6.6,6.6,4.6%
2024,REG,12,18218,A.J. Brown,PHI,5,A.J. Brown(PHI),1,1,100.0%,0,6.0,0,50.0%,0,0%,0,1,6.6,6.6,99.3%
2024,REG,12,20130,Nico Collins,HOU,6,Nico Collins(HOU),1,1,100.0%,0,5.0,0,100.0%,0,0%,0,1,6.5,6.5,99.4%
2024,REG,12,24177,Jalen Nailor,MIN,7,Jalen Nailor(MIN),1,1,100.0%,0,5.0,0,33.3%,0,0%,0,1,6.5,6.5,6.3%
2024,REG,12,11606,DeAndre Hopkins,BAL,8,DeAndre Hopkins(BAL),1,2,50.0%,0,3.0,0,50.0%,0,0.0%,0,1,6.3,6.3,16.7%
2024,REG,13,23020,Jayden Reed,GB,1,Jayden Reed(GB),3,4,75.0%,0,8.0,0,80.0%,0,0%,0,1,14.4,14.4,78.9%
2024,REG,13,18466,Terry McLaurin,WAS,2,Terry McLaurin(WAS),2,2,100.0%,0,9.5,0,66.7%,0,0%,0,1,13.9,13.9,96.8%
2024,REG,13,12123,Davante Adams,LA,3,Davante Adams(LAR),2,2,100.0%,0,9.0,0,40.0%,0,0.0%,0,1,7.8,7.8,96.5%
2024,REG,13,22963,George Pickens,DAL,4,George Pickens(DAL),1,1,100.0%,0,17.0,0,100.0%,0,0%,0,1,7.7,7.7,91.6%
2024,REG,13,19747,Nick Westbrook-Ikhine,MIA,5,Nick Westbrook-Ikhine(MIA),1,1,100.0%,0,17.0,0,100.0%,0,0%,0,1,7.7,7.7,3.0%
2024,REG,13,23180,Puka Nacua,LA,6,Puka Nacua(LAR),2,2,100.0%,0,7.5,0,50.0%,0,0%,0,1,7.5,7.5,99.4%
2024,REG,13,23064,Marvin Harrison Jr.,ARI,7,Marvin Harrison Jr.(ARI),1,1,100.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,96.9%
2024,REG,13,15802,Tyreek Hill,MIA,8,Tyreek Hill(MIA),1,1,100.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,98.3%
2024,REG,14,23180,Puka Nacua,LA,1,Puka Nacua(LAR),2,3,66.7%,18,10.5,1,75.0%,3,100.0%,0,1,15.9,15.9,99.4%
2024,REG,14,23107,Jordan Addison,MIN,2,Jordan Addison(MIN),5,5,100.0%,0,5.2,0,71.4%,0,0%,0,1,14.6,14.6,83.2%
2024,REG,14,19590,Jauan Jennings,SF,3,Jauan Jennings(SF),2,2,100.0%,0,11.5,0,50.0%,0,0.0%,0,1,14.3,14.3,79.7%
2024,REG,14,25411,Rome Odunze,CHI,4,Rome Odunze(CHI),2,2,100.0%,0,9.0,0,66.7%,0,0%,0,1,13.8,13.8,86.2%
2024,REG,14,16556,Tim Patrick,DET,5,Tim Patrick(DET),2,2,100.0%,0,2.0,0,100.0%,0,0.0%,0,1,12.4,12.4,1.8%
2024,REG,14,23070,Jaxon Smith-Njigba,SEA,6,Jaxon Smith-Njigba(SEA),1,1,100.0%,0,19.0,0,50.0%,0,0%,0,1,7.9,7.9,97.9%
2024,REG,14,19236,Justin Jefferson,MIN,7,Justin Jefferson(MIN),2,2,100.0%,0,8.5,0,28.6%,0,0%,0,1,7.7,7.7,99.5%
2024,REG,14,16433,Cooper Kupp,SEA,8,Cooper Kupp(SEA),1,1,100.0%,0,17.0,0,25.0%,0,0.0%,0,1,7.7,7.7,83.1%
2024,REG,15,23000,Brian Thomas Jr.,JAC,1,Brian Thomas Jr.(JAC),2,3,66.7%,0,11.0,0,75.0%,0,0%,0,1,14.2,14.2,99.2%
2024,REG,15,18466,Terry McLaurin,WAS,2,Terry McLaurin(WAS),2,2,100.0%,0,9.5,0,100.0%,0,0%,0,1,13.9,13.9,96.8%
2024,REG,15,20130,Nico Collins,HOU,3,Nico Collins(HOU),2,2,100.0%,0,6.0,0,66.7%,0,0%,0,1,13.2,13.2,99.4%
2024,REG,15,19236,Justin Jefferson,MIN,4,Justin Jefferson(MIN),2,2,100.0%,0,12.0,0,66.7%,0,0%,0,1,8.4,8.4,99.5%
2024,REG,15,17253,Courtland Sutton,DEN,5,Courtland Sutton(DEN),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,92.8%
2024,REG,15,19794,Rashod Bateman,BAL,6,Rashod Bateman(BAL),1,1,100.0%,0,20.0,0,100.0%,0,0%,0,1,8.0,8.0,32.8%
2024,REG,15,25468,Jalen Brooks,DAL,7,Jalen Brooks(DAL),1,1,100.0%,0,17.0,0,33.3%,0,0%,0,1,7.7,7.7,1.0%
2024,REG,15,11616,Keenan Allen,LAC,8,Keenan Allen(LAC),1,3,33.3%,0,16.0,0,42.9%,0,0%,0,1,7.6,7.6,43.2%
2024,REG,16,13976,Jamison Crowder,FA,1,Jamison Crowder(FA),2,2,100.0%,0,7.5,0,40.0%,0,0%,0,1,13.5,13.5,1.0%
2024,REG,16,23019,Xavier Worthy,KC,2,Xavier Worthy(KC),3,4,75.0%,9,7.7,0,80.0%,2,100.0%,0,1,9.2,9.2,94.8%
2024,REG,16,18244,Deebo Samuel Sr.,WAS,3,Deebo Samuel Sr.(WAS),1,1,100.0%,4,16.0,0,33.3%,1,100.0%,0,1,8.0,8.0,83.9%
2024,REG,16,19236,Justin Jefferson,MIN,4,Justin Jefferson(MIN),2,2,100.0%,0,9.5,0,66.7%,0,0%,0,1,7.9,7.9,99.5%
2024,REG,16,12123,Davante Adams,LA,5,Davante Adams(LAR),2,4,50.0%,0,9.5,0,80.0%,0,0%,0,1,7.9,7.9,96.5%
2024,REG,16,25334,Derius Davis,LAC,6,Derius Davis(LAC),1,1,100.0%,0,19.0,0,100.0%,0,0%,0,1,7.9,7.9,0.6%
2024,REG,16,23070,Jaxon Smith-Njigba,SEA,7,Jaxon Smith-Njigba(SEA),1,1,100.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,97.9%
2024,REG,16,16757,David Moore,CAR,8,David Moore(CAR),1,1,100.0%,0,18.0,0,25.0%,1,50.0%,0,1,7.8,7.8,0.8%
2024,REG,17,19211,Tee Higgins,CIN,1,Tee Higgins(CIN),3,4,75.0%,0,5.7,0,36.4%,0,0%,0,1,19.7,19.7,98.3%
2024,REG,17,23179,Jalen McMillan,TB,2,Jalen McMillan(TB),3,3,100.0%,0,9.0,0,50.0%,0,0%,0,1,14.7,14.7,23.7%
2024,REG,17,12119,Mike Evans,TB,3,Mike Evans(TB),2,2,100.0%,0,1.5,0,33.3%,0,0%,0,1,12.3,12.3,97.6%
2024,REG,17,19799,Amon-Ra St. Brown,DET,4,Amon-Ra St. Brown(DET),3,5,60.0%,0,7.3,0,83.3%,0,0.0%,0,1,8.2,8.2,99.6%
2024,REG,17,23107,Jordan Addison,MIN,5,Jordan Addison(MIN),2,2,100.0%,0,10.5,0,66.7%,0,0%,0,1,8.1,8.1,83.2%
2024,REG,17,18218,A.J. Brown,PHI,6,A.J. Brown(PHI),1,2,50.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,99.3%
2024,REG,17,25337,Tre Tucker,LV,7,Tre Tucker(LV),1,1,100.0%,0,18.0,0,25.0%,0,0%,0,1,7.8,7.8,2.9%
2024,REG,17,13429,Adam Thielen,CAR,8,Adam Thielen(CAR),1,1,100.0%,0,17.0,0,100.0%,0,0%,0,1,7.7,7.7,36.4%
2024,REG,18,23064,Marvin Harrison Jr.,ARI,1,Marvin Harrison Jr.(ARI),2,3,66.7%,0,10.0,0,60.0%,0,0%,0,1,8.0,8.0,96.9%
2024,REG,18,23163,Drake London,ATL,2,Drake London(ATL),1,3,33.3%,0,20.0,0,60.0%,0,0%,0,1,8.0,8.0,99.0%
2024,REG,18,18219,DK Metcalf,PIT,3,DK Metcalf(PIT),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,96.1%
2024,REG,18,19788,Ja'Marr Chase,CIN,4,Ja'Marr Chase(CIN),2,3,66.7%,0,9.5,0,60.0%,0,0%,0,1,7.9,7.9,99.6%
2024,REG,18,18585,Greg Dortch,ARI,5,Greg Dortch(ARI),2,2,100.0%,0,7.5,0,40.0%,0,0%,0,1,7.5,7.5,2.3%
2024,REG,18,23142,Ainias Smith,PHI,6,Ainias Smith(PHI),1,1,100.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,0.6%
2024,REG,18,17301,Allen Lazard,NYJ,7,Allen Lazard(NYJ),1,1,100.0%,0,13.0,0,20.0%,0,0%,0,1,7.3,7.3,2.5%
2024,REG,18,17253,Courtland Sutton,DEN,8,Courtland Sutton(DEN),1,2,50.0%,0,10.0,0,40.0%,0,0%,0,1,7.0,7.0,92.8%
